korean,english,alt,situation,note,category
납품 품질에 문제가 있어서 항의해야 해,There's a quality issue with the delivery. We need to file a complaint.,The shipment quality doesn't meet our standards. We need to escalate.,거래처,quality issue = 품질 문제. file a complaint = 항의하다,거래처
발주서 보냈어? 납기가 촉박해,Did you send the purchase order? The delivery deadline is tight.,Has the PO been issued? We're running short on time.,거래처,purchase order (PO) = 발주서. running short = 시간이 촉박한,거래처
공급망이 불안정해서 대체 업체를 찾아봐야 해,The supply chain is unstable so we need to find alternative vendors.,We should source backup suppliers given the supply chain disruptions.,거래처,supply chain = 공급망. backup supplier = 대체 공급업체,거래처
상반기 실적 보고서를 경영진에 제출해야 해,We need to submit the first-half performance report to the executive team.,The H1 results deck needs to go to the C-suite.,보고,H1 = first half. C-suite = 최고 경영진,보고
이슈 사항 위주로 보고해줘 잘 되는 건 빼고,Focus your report on issues. Skip the things going well.,Highlight the problem areas only. No need for the good news.,보고,highlight = 강조하다. problem areas = 문제 영역,보고
보고서에 해결 방안도 같이 제시해,Include proposed solutions in the report as well.,Don't just flag the problem. Suggest fixes too.,보고,proposed solutions = 제안된 해결방안. flag = 지적하다,보고
월간 보고서 포맷이 바뀌었으니까 새 템플릿 써,The monthly report format changed so use the new template.,There's an updated template for the monthly report. Switch to it.,보고,monthly report = 월간 보고서. template = 템플릿,보고
보고 자료에 출처를 명시해야 해,"Make sure to cite your sources in the report.",Include references for all the data in your report.,보고,cite sources = 출처를 밝히다. references = 참고 자료,보고
이번 회의에서 의결할 안건이 세 개야,There are three items to vote on in this meeting.,We have three agenda items that need a decision today.,회의,vote on = 의결하다. agenda items = 안건,회의
회의 시간이 초과되고 있어 나머지는 다음에 하자,"We're running over time. Let's table the rest.",The meeting's gone overtime. Let's carry the rest over.,회의,running over time = 시간 초과. carry over = 다음으로 넘기다,회의
이번 회의 목표를 먼저 명확히 하고 시작하자,"Let's clarify the meeting objectives before we begin.",Set the goals first so we stay focused during the discussion.,회의,objectives = 목표. clarify = 명확히 하다,회의
화상회의 레코딩 파일 공유해줄 수 있어?,Can you share the recording of the video call?,Is the meeting recording available somewhere?,회의,recording = 녹화 파일. available = 이용 가능한,회의
전원 참석이 어려우면 비동기로 의견 수렴하자,If not everyone can attend let's collect opinions asynchronously.,We can do an async vote if people can't make the meeting.,회의,asynchronous = 비동기적. collect opinions = 의견 수렴,회의
프리랜서 계약서 검토 좀 해줄래?,Can you review the freelancer contract for me?,Mind looking over the independent contractor agreement?,협상,freelancer contract = 프리랜서 계약서. independent contractor = 독립 계약자,협상
이번 계약 갱신 시 조건을 좀 더 좋게 받아내자,Let's push for better terms when we renew the contract.,We should leverage the renewal to negotiate improved conditions.,협상,renew = 갱신하다. leverage = 활용하다,협상
상대방이 최후통첩을 보내왔어,The other side sent us an ultimatum.,They gave us a take-it-or-leave-it offer.,협상,ultimatum = 최후통첩. take-it-or-leave-it = 받아들이든 말든,협상
이번 입찰에서 가격 경쟁력이 핵심이야,"Price competitiveness is key in this bid.",We need to come in with an aggressive price to win the tender.,협상,price competitiveness = 가격 경쟁력. tender = 입찰,협상
중재 없이는 합의가 어려울 것 같아,I don't think we can reach an agreement without mediation.,We might need a third party to help settle this.,협상,mediation = 중재. third party = 제3자. settle = 해결하다,협상
클라이언트가 할인을 요구하고 있어,The client is asking for a discount.,They want us to come down on the price.,협상,discount = 할인. come down on price = 가격을 낮추다,협상
계약 기간을 2년에서 3년으로 늘리면 단가를 낮춰줄 수 있어,"If we extend the contract from 2 to 3 years, we can lower the unit price.",A longer commitment gets you a better per-unit rate.,협상,unit price = 단가. commitment = 약정,협상
지적 재산권 조항은 꼭 확인해야 해,Make sure to check the intellectual property clause.,The IP clause needs careful review.,협상,intellectual property (IP) = 지적 재산권. clause = 조항,협상
수의 계약으로 진행 가능한지 알아봐줘,Can you check if we can proceed with a sole-source contract?,See if this qualifies for a direct award without competitive bidding.,협상,sole-source contract = 수의 계약. direct award = 수의 계약(미국식),협상
결제 조건을 선불에서 후불로 바꿀 수 있을까?,Can we change the payment terms from upfront to net payment?,Is it possible to switch from prepayment to deferred billing?,협상,upfront = 선불. net payment / deferred billing = 후불,협상
팀빌딩으로 방탈출 어때? 협동심 기를 수 있잖아,How about an escape room for team building? It builds cooperation.,An escape room would be a fun way to strengthen team dynamics.,팀워크,escape room = 방탈출. team dynamics = 팀 역학,팀워크
팀 내에서 갈등이 생기면 빨리 해결해야 해,Conflicts within the team should be resolved quickly.,Don't let internal tensions simmer. Address them early.,팀워크,conflicts = 갈등. simmer = 속으로 끓다. address = 다루다,팀워크
서로 업무를 크로스 트레이닝하면 백업이 쉬워져,Cross-training each other's tasks makes backup coverage easier.,If we learn each other's roles we'll have better redundancy.,팀워크,cross-training = 교차 교육. redundancy = 대체 인력/여유,팀워크
팀 목표와 개인 목표를 연결시켜야 동기부여가 돼,Aligning team goals with individual goals boosts motivation.,People are more motivated when their personal objectives tie into the team's.,팀워크,align = 연결시키다. motivation = 동기부여,팀워크
리모트 팀이라 팀 본딩이 어려워 온라인 활동 해볼까?,It's hard to bond as a remote team. Should we try online activities?,Being a distributed team makes bonding tough. Virtual events might help.,팀워크,remote / distributed team = 원격팀. bonding = 유대감 형성,팀워크
승진 경쟁 때문에 팀 분위기가 살벌해,The promotion race is making the team atmosphere tense.,Competition for promotions is creating tension within the team.,팀워크,promotion race = 승진 경쟁. tense = 긴장된,팀워크
이번 프로젝트는 애자일 방식으로 진행하자,Let's run this project using an agile approach.,We're going agile for this one.,기획,agile = 애자일 (반복적/유연한 개발 방식),기획
사용자 페르소나를 먼저 정의하고 기획하자,Let's define the user personas first before planning.,Start with the target user profiles then build the plan around them.,기획,user persona = 사용자 페르소나. user profile = 사용자 프로필,기획
POC 먼저 해보고 본격적으로 진행할지 결정하자,Let's do a POC first and then decide whether to go full scale.,Run a proof of concept before committing to the full project.,기획,POC = Proof of Concept = 개념 증명,기획
시장 진입 전략을 좀 더 구체화해야 해,We need to flesh out the go-to-market strategy.,The market entry plan needs more detail.,기획,go-to-market (GTM) strategy = 시장 진입 전략. flesh out = 구체화하다,기획
업무 스트레스로 잠을 못 자겠어,Work stress is keeping me up at night.,I can't sleep because of work-related anxiety.,직장,work stress = 업무 스트레스. anxiety = 불안,직장
동료가 자꾸 내 공을 가로채,My coworker keeps taking credit for my work.,Someone on the team keeps stealing the spotlight for things I did.,직장,take credit = 공을 가로채다. steal the spotlight = 주목을 가로채다,직장
상사한테 건의하고 싶은 게 있는데 어떻게 말하지?,I want to suggest something to my boss but I'm not sure how to bring it up.,How do I tactfully bring up a suggestion to management?,직장,suggest = 건의하다. tactfully = 요령 있게,직장
업무 메일 보낼 때 Dear로 시작해야 해?,Do I have to start work emails with Dear?,Is it necessary to use Dear in professional emails?,이메일,Dear = 이메일/편지 인사말. 격식 표현,이메일
Best regards랑 Kind regards 차이가 뭐야?,What's the difference between Best regards and Kind regards?,Is there a nuance between Best regards and Kind regards?,이메일,Best/Kind regards = 이메일 맺음말. 격식 정도 차이,이메일
이 일 처리하느라 다른 일 손을 못 대고 있어,I've been tied up with this task and haven't been able to touch anything else.,This project has consumed all my bandwidth. Everything else is on hold.,직장,tied up = 묶여있는. bandwidth = 여력,직장
이 업무 흐름 좀 정리해줘 누가 뭘 하는지 모르겠어,Can you map out the workflow? I'm confused about who does what.,We need a clear process flow. Roles and responsibilities are unclear.,직장,workflow = 업무 흐름. process flow = 프로세스 흐름,직장
사내 정치에 휘말리고 싶지 않아,I don't want to get caught up in office politics.,I'd rather stay out of the workplace drama.,직장,office politics = 사내 정치. workplace drama = 직장 내 갈등,직장
이 일은 긴급하지만 중요하지는 않아 구분해서 해야 해,This is urgent but not important. We need to distinguish between the two.,Don't confuse urgency with importance. They're different.,직장,urgent = 긴급한. important = 중요한. distinguish = 구분하다,직장
업무 인수받았는데 전임자가 기록을 안 남겨놔서 막막해,"I took over the work but the previous person left no documentation. I'm lost.",The predecessor didn't leave any notes. I'm starting from scratch.,직장,predecessor = 전임자. from scratch = 처음부터,직장
OT 없이 정시 퇴근하는 게 목표야,My goal is to leave on time without any overtime.,I'm aiming for a clean exit at 6 every day.,직장,on time = 정시에. clean exit = 깔끔한 퇴근,직장
메일 한 통에 안건은 하나만 넣어,Keep each email to one topic.,One email per subject keeps things organized.,이메일,one topic per email = 안건 하나씩 (비즈니스 매너),이메일
회신 기한을 명시해주면 좋겠어,"It would help if you specified a reply deadline.",Please include a response deadline in your emails.,이메일,reply deadline = 회신 기한. specify = 명시하다,이메일
To whom it may concern은 언제 써?,When do you use To whom it may concern?,Is To whom it may concern still appropriate in modern emails?,이메일,To whom it may concern = 관계자께 (수신자 불명 시),이메일
이메일로 감사 표현할 때 Thank you for your prompt reply가 좋아,When thanking via email use Thank you for your prompt reply.,A quick Thank you for your quick response goes a long way.,이메일,prompt reply = 빠른 답변. goes a long way = 효과적이다,이메일
새 프로젝트 시작할 때 킥오프 문서 만들어야 해,We need to create a kickoff document when starting a new project.,A project charter should be the first thing we put together.,기획,kickoff document / project charter = 프로젝트 착수 문서,기획
이해관계자 분석 먼저 하고 기획 들어가자,Let's do a stakeholder analysis before we start planning.,Map out the stakeholders first then move into the planning phase.,기획,stakeholder analysis = 이해관계자 분석,기획
유저 리서치 결과가 나왔어 공유할게,The user research results are in. I'll share them.,We've got the UX research findings. Let me distribute them.,기획,user research = 유저 리서치. UX = User Experience,기획
로드맵을 분기별로 나눠서 관리하자,"Let's break the roadmap down by quarter.",Organize the roadmap into quarterly milestones.,기획,roadmap = 로드맵. quarterly milestones = 분기별 마일스톤,기획
이 기능은 다음 버전에서 반영하자 우선순위가 낮아,"This feature goes in the next release. It's low priority.",Let's backlog this feature for a future iteration.,기획,backlog = 보류하다. iteration = 반복/버전,기획
발표 자료 디자인이 좀 밋밋해 비주얼을 살려야 해,The presentation design is a bit bland. We need to make it more visual.,The deck needs more visual punch. It looks too plain.,프레젠테이션,bland = 밋밋한. visual punch = 시각적 임팩트,프레젠테이션
데이터 기반으로 발표해야 설득력이 있어,"Present with data backing your points. It's more convincing.",Data-driven presentations carry more weight.,프레젠테이션,data-driven = 데이터 기반. carry weight = 설득력이 있다,프레젠테이션
발표 중간에 동영상 틀어도 돼?,Is it okay to play a video in the middle of the presentation?,Can I embed a video clip in the deck?,프레젠테이션,embed = 삽입하다. video clip = 동영상 클립,프레젠테이션
발표할 때 아이 컨택을 유지하는 게 중요해,Maintaining eye contact during your presentation is important.,Make sure to look at your audience not just the slides.,프레젠테이션,eye contact = 아이 컨택/눈 맞춤,프레젠테이션
Q&A 세션에서 답 모르면 솔직하게 모른다고 해,If you don't know the answer during Q&A just say so honestly.,"It's okay to say you'll follow up later if you're unsure.",프레젠테이션,Q&A = 질의응답. follow up = 나중에 답변하다,프레젠테이션
인사고과 면담 스크립트 좀 준비해야겠어,I should prepare a script for my performance review meeting.,Let me draft some talking points for my evaluation discussion.,성과평가,script = 스크립트. talking points = 요점,성과평가
자기 평가를 너무 겸손하게 쓰면 손해야,Being too modest in your self-assessment works against you.,Don't undersell yourself on the self-evaluation.,성과평가,modest = 겸손한. undersell = 과소평가하다,성과평가
핵심 성과를 수치로 증명해야 해,You need to prove your key achievements with numbers.,Back up your accomplishments with quantifiable results.,성과평가,quantifiable = 수치화 가능한. accomplishments = 성과,성과평가
성과 목표를 SMART하게 설정해야 한다잖아,Performance goals should be set using the SMART framework.,Make your goals Specific Measurable Achievable Relevant and Time-bound.,성과평가,SMART = 구체적/측정가능/달성가능/관련성/기한 (목표 설정 기법),성과평가
직속 상관의 평가가 가장 비중이 크지?,The direct supervisor's evaluation carries the most weight right?,Isn't the manager's assessment the biggest factor in the review?,성과평가,direct supervisor = 직속 상관. carries weight = 비중이 크다,성과평가
이번 워크숍에서 팀 비전을 재정립하자,Let's redefine the team vision at this workshop.,This workshop should be about realigning our team's direction.,리더십,redefine = 재정립하다. realign = 재조정하다,리더십
서번트 리더십이 요즘 트렌드야,Servant leadership is the current trend.,The leadership style that's in right now is servant leadership.,리더십,servant leadership = 서번트 리더십 (섬기는 리더십),리더십
리더로서 약점을 인정하는 것도 용기야,Admitting your weaknesses as a leader takes courage.,Showing vulnerability in leadership actually builds trust.,리더십,vulnerability = 취약성. builds trust = 신뢰를 쌓다,리더십
코칭 스타일로 팀원을 이끌어봐,Try coaching your team members instead of directing them.,Lead through coaching rather than command and control.,리더십,coaching = 코칭. command and control = 지시와 통제,리더십
후임 리더를 키우는 것도 리더의 역할이야,Developing future leaders is also part of a leader's job.,Succession planning should be on every leader's mind.,리더십,succession planning = 후계자 양성 계획,리더십
복장 자유인데 고객 미팅 있는 날은 좀 차려입어,We have a casual dress code but dress up on client meeting days.,Feel free to dress down except when clients are in.,사내문화,dress up = 차려입다. dress down = 편하게 입다,사내문화
회사에서 정치적으로 올바른 표현을 써야 해,You should use politically correct language at work.,Be mindful of inclusive language in the workplace.,사내문화,politically correct = 정치적으로 올바른. inclusive language = 포용적 언어,사내문화
우리 회사는 실패를 용인하는 문화야,Our company has a culture that tolerates failure.,We embrace a fail-fast mentality here.,사내문화,tolerate failure = 실패를 용인하다. fail-fast = 빨리 실패하고 배우는,사내문화
사내 동아리 활동이 활발해서 좋아,I like that the company clubs are really active.,The internal hobby groups are a great way to connect with colleagues.,사내문화,company clubs = 사내 동아리. connect = 교류하다,사내문화
다양성과 포용성을 중시하는 회사 문화가 좋아,"I appreciate the company's focus on diversity and inclusion.",The D&I initiatives here are genuinely meaningful.,사내문화,diversity and inclusion (D&I) = 다양성과 포용성,사내문화
재택근무 모니터 듀얼로 쓰니까 효율이 올라가더라,Using dual monitors for WFH really boosted my efficiency.,A second screen makes a huge difference when working from home.,재택근무,dual monitors = 듀얼 모니터. boost efficiency = 효율을 높이다,재택근무
재택근무할 때 출퇴근 시간을 루틴으로 정해놔,Set fixed start and end times for your remote work routine.,Having a structured schedule helps maintain work-life boundaries at home.,재택근무,fixed times = 고정 시간. boundaries = 경계,재택근무
코워킹 스페이스 비용 회사에서 지원해줘?,Does the company cover coworking space costs?,Is there a reimbursement for using a shared office space?,재택근무,coworking space = 공유 오피스. reimbursement = 환급,재택근무
재택근무 환경 점검 체크리스트가 있어?,Is there a checklist for setting up a proper WFH environment?,Does HR have a home office setup guide?,재택근무,checklist = 점검표. home office setup = 재택 환경 구성,재택근무
재택근무 날에도 회의가 줄지 않아서 힘들어,Even on WFH days the meeting load doesn't decrease.,Remote days are just as meeting-heavy as office days.,재택근무,meeting load = 회의 부담. meeting-heavy = 회의가 많은,재택근무
야근할 때 효율적으로 하려면 목표를 정해놓고 해,To be efficient during overtime set clear goals beforehand.,Don't just stay late aimlessly. Know exactly what you need to finish.,야근,efficient = 효율적인. aimlessly = 목적 없이,야근
야근 신청서 제출해야 수당 받을 수 있어,You need to submit an overtime request form to get paid for it.,File the OT request or you won't get compensated.,야근,overtime request = 야근 신청. compensated = 보상받는,야근
주말 근무까지 하면 진짜 번아웃 온다,Working weekends on top of everything will definitely lead to burnout.,If we add weekend work to the mix burnout is inevitable.,야근,weekend work = 주말 근무. burnout = 번아웃,야근
야근하는데 에어컨이 꺼져서 너무 덥다,The AC turned off during overtime and it's so hot.,They shut down the climate control after hours. It's unbearable.,야근,AC = air conditioning. climate control = 냉난방. unbearable = 견딜 수 없는,야근
야근해서 끝내봤자 또 새 일이 들어와,Even if I finish by working late new tasks just pile on.,Overtime is pointless when there's always more work waiting.,야근,pile on = 쌓이다. pointless = 무의미한,야근
점심 먹고 낮잠 잘 수 있는 공간이 있으면 좋겠어,I wish there were a nap room for post-lunch rest.,Having a quiet space for a power nap after lunch would be amazing.,점심시간,nap room = 수면실. power nap = 짧은 낮잠,점심시간
점심시간에 온라인 강의 들어도 될까?,Is it okay to take an online course during lunch?,Can I use my lunch break for personal learning?,점심시간,online course = 온라인 강의. personal learning = 개인 학습,점심시간
구내식당이 없어서 매일 밖에서 사 먹어야 해,There's no cafeteria so I have to eat out every day.,Without an on-site canteen eating out daily gets expensive.,점심시간,cafeteria / canteen = 구내식당. eat out = 외식하다,점심시간
점심시간에 회의 잡지 마 밥 먹을 시간은 줘야지,"Don't schedule meetings during lunch. People need to eat.",Lunch hour should be sacred. No meetings during that time.,점심시간,sacred = 신성한 (여기서는 지켜야 할),점심시간
오늘 점심 밀키트로 해결할까?,Should we just do a meal kit for lunch today?,Let's grab a quick meal kit and eat at our desks.,점심시간,meal kit = 밀키트/간편식,점심시간
복지 포인트 사용처가 제한적이라 아쉬워,"The welfare points have limited use, which is disappointing.",I wish the benefits credit could be used at more places.,복지,welfare points = 복지 포인트. limited use = 사용처 제한,복지
사내 심리 상담 서비스가 있어 이용해봐,The company offers an employee counseling service. Try it out.,There's an EAP available if you need to talk to someone.,복지,EAP = Employee Assistance Program = 직원 지원 프로그램,복지
통신비 지원 받고 있어?,Are you getting the communication expense benefit?,Does your plan include a phone or internet allowance?,복지,communication expense = 통신비. allowance = 지원금,복지
유연근무제 덕분에 아이 등원시키고 출근할 수 있어,Thanks to flexible hours I can drop my kid off at school before work.,Flex time lets me handle the school run before heading to the office.,복지,flexible hours = 유연근무. school run = 등하교 도우미,복지
사내 카페에서 커피가 무료라서 좋아,I love that the in-house cafe offers free coffee.,Free coffee at the office cafe is such a nice perk.,복지,in-house cafe = 사내 카페. perk = 특전,복지
인사 담당자가 직원 고충 처리를 해줘야 해,HR should handle employee grievance management.,It's HR's job to address workplace complaints.,HR,grievance management = 고충 처리. complaints = 불만,HR
근로계약서 내용 꼼꼼히 읽어봤어?,Did you read the employment contract thoroughly?,Make sure to go through every clause of your work contract.,HR,employment contract = 근로계약서. clause = 조항,HR
산업재해 보험 적용 범위가 궁금해,I'm curious about what the industrial accident insurance covers.,What does workers' compensation cover exactly?,HR,workers' compensation = 산재보험. coverage = 적용 범위,HR
퇴직연금 DB형이야 DC형이야?,Is the retirement pension a defined benefit or defined contribution plan?,Are we on a DB or DC retirement plan?,HR,DB = Defined Benefit. DC = Defined Contribution = 확정급여/확정기여,HR
직장 내 괴롭힘 신고 절차가 어떻게 돼?,What's the process for reporting workplace harassment?,How do I file a workplace bullying complaint?,HR,workplace harassment = 직장 내 괴롭힘. bullying = 괴롭힘,HR
마감 전에 버퍼 시간을 두는 게 중요해,It's important to build in buffer time before deadlines.,Always pad the schedule with some slack before the due date.,마감,buffer time = 여유 시간. pad = 여유를 두다. slack = 여유,마감
이번 마감 못 맞추면 페널티가 있어?,Are there penalties for missing this deadline?,What happens if we don't deliver on time?,마감,penalties = 페널티. deliver on time = 제때 납품하다,마감
마감 스프린트 들어갔어 다른 일 하지 마,We're in a deadline sprint. Drop everything else.,Focus mode is on. Nothing else until this is shipped.,마감,sprint = 스프린트/전력질주. shipped = 완료/출시된,마감
데드라인을 역산해서 중간 마일스톤을 잡자,Let's work backwards from the deadline to set interim milestones.,Reverse-engineer the timeline starting from the due date.,마감,work backwards = 역산하다. interim milestones = 중간 마일스톤,마감
마감 당일에 수정 요청 들어오면 정말 난감해,Getting revision requests on deadline day is the worst.,Last-minute change requests on the due date are a nightmare.,마감,revision requests = 수정 요청. nightmare = 악몽,마감
발표 때 긴장되면 청중 한 명한 명 눈을 맞춰봐,If you're nervous during the presentation try making eye contact one person at a time.,Focus on individual faces in the audience to calm your nerves.,프레젠테이션,audience = 청중. calm nerves = 긴장을 풀다,프레젠테이션
발표 자료는 3초 안에 메시지가 전달되어야 해,Each slide should convey its message within three seconds.,The audience should get the point of each slide at a glance.,프레젠테이션,convey = 전달하다. at a glance = 한눈에,프레젠테이션
클리커 가져왔어? 발표할 때 필요해,Did you bring the clicker? You'll need it for the presentation.,Make sure you have a presenter remote for the talk.,프레젠테이션,clicker / presenter remote = 발표용 리모컨,프레젠테이션
이 그래프 출처를 슬라이드에 명시해야 해,You need to cite the source of this graph on the slide.,Include the data source on the chart for credibility.,프레젠테이션,cite = 인용하다. credibility = 신뢰성,프레젠테이션
발표 마무리를 임팩트 있게 해야 기억에 남아,End the presentation with impact so it sticks with people.,A strong closing leaves a lasting impression.,프레젠테이션,impact = 임팩트. lasting impression = 오래 남는 인상,프레젠테이션
연봉 외에 사이닝 보너스도 협상할 수 있어?,Can I negotiate a signing bonus on top of the salary?,Is a sign-on bonus negotiable along with the base pay?,연봉,signing bonus = 사이닝 보너스. on top of = ~에 더해서,연봉
업계 평균보다 낮으면 협상 카드로 쓸 수 있어,If it's below industry average you can use that as leverage.,Being underpaid relative to the market gives you negotiating power.,연봉,industry average = 업계 평균. leverage = 협상력,연봉
연봉 인상 요청 시 타이밍이 중요해,Timing is crucial when asking for a raise.,Pick the right moment to bring up your salary expectations.,연봉,timing = 타이밍. bring up = 꺼내다,연봉
경쟁사 오퍼를 카운터 오퍼 용도로 쓸 수 있을까?,Can I use a competing offer as leverage for a counteroffer?,Would showing another company's offer help me negotiate here?,연봉,competing offer = 경쟁사 제안. counteroffer = 역제안,연봉
총 보상 패키지를 기본급만으로 판단하면 안 돼,Don't judge the total compensation package by base salary alone.,Look at the full picture — base plus bonuses plus benefits.,연봉,total compensation = 총 보상. base salary = 기본급,연봉
업무 매뉴얼이 있으면 신입이 적응하기 쉬워,Having a work manual makes it easier for new hires to adjust.,An onboarding playbook really accelerates the learning curve.,직장,work manual = 업무 매뉴얼. playbook = 지침서. learning curve = 학습 곡선,직장
사내 위키에 정보가 잘 정리되어 있어?,Is the information well-organized on the internal wiki?,How up-to-date is the company knowledge base?,직장,internal wiki = 사내 위키. knowledge base = 지식 베이스,직장
이 업무 매뉴얼 최신 버전이 맞아?,Is this the latest version of the work manual?,Make sure you're looking at the most current documentation.,직장,latest version = 최신 버전. documentation = 문서,직장
회의 노트 공유 문서에 실시간으로 적어줘,"Take meeting notes in the shared doc in real time.",Let's do live note-taking in the collaborative document.,회의,real time = 실시간. collaborative = 협업용,회의
화상회의 전에 오디오 테스트 해봐,Test your audio before the video call.,Do a quick sound check before the meeting starts.,회의,audio test / sound check = 오디오 테스트,회의
이번 분기 회고에서 개선 사항 세 가지를 뽑자,Let's identify three improvement areas from this quarter's retrospective.,Pick the top three takeaways from the quarterly retro for action items.,회의,improvement areas = 개선 사항. takeaways = 핵심 요점,회의
회의 초대에 목적과 안건을 명시해줘,"Include the purpose and agenda in the meeting invite.",Always state the meeting objective in the calendar invitation.,회의,meeting invite = 회의 초대. objective = 목적,회의
우리 팀 업무 가시성을 높여야 해,We need to increase the visibility of our team's work.,Our team needs to be better at showcasing what we do.,팀워크,visibility = 가시성. showcase = 보여주다,팀워크
팀 규칙을 정해놓으면 협업이 수월해져,Setting team norms makes collaboration smoother.,Having ground rules established upfront prevents a lot of friction.,팀워크,team norms / ground rules = 팀 규칙. friction = 마찰,팀워크
번아웃 방지하려면 업무 경계를 확실히 해야 해,To prevent burnout you need to set clear work boundaries.,Protecting your personal time is essential to avoiding burnout.,직장,boundaries = 경계. burnout = 번아웃,직장
상사가 무리한 요구를 할 때 어떻게 거절해야 하지?,How do I push back on unreasonable requests from my boss?,What's the best way to say no to your manager diplomatically?,직장,push back = 거절하다. diplomatically = 외교적으로,직장
이직 면접 볼 때 현 직장 욕하면 안 돼,Don't badmouth your current employer during a job interview.,Speaking negatively about your present company is a major red flag.,면접,badmouth = 욕하다/험담하다. red flag = 경고 신호,면접
면접에서 팀워크 경험 예시를 준비해둬,Prepare an example of teamwork experience for the interview.,Have a STAR-format story ready about collaboration.,면접,STAR = Situation Task Action Result (면접 답변 기법),면접
면접 대기실에서 너무 긴장하지 마 자연스럽게 대화해,Don't be too tense in the waiting room. Just chat naturally.,Stay relaxed before you go in. Natural confidence is key.,면접,tense = 긴장한. natural confidence = 자연스러운 자신감,면접
면접 후 감사 이메일에 면접에서 논의한 내용을 언급해,Reference what you discussed in the interview in your thank-you email.,Mention specific topics from the conversation in your follow-up note.,면접,reference = 언급하다. follow-up note = 후속 이메일,면접
직급별 급여 밴드가 공개되면 공정성이 높아져,Transparency in salary bands by level improves fairness.,Pay transparency fosters a sense of equity among employees.,연봉,salary bands = 급여 구간. pay transparency = 급여 투명성,연봉
성과급은 개인 성과랑 팀 성과 둘 다 반영돼?,Are performance bonuses based on both individual and team results?,Does the variable pay factor in personal and team metrics?,연봉,variable pay = 변동 급여. factor in = 반영하다,연봉
RSU 베스팅 스케줄이 어떻게 돼?,What's the RSU vesting schedule?,How are the restricted stock units distributed over time?,연봉,RSU = Restricted Stock Unit = 양도제한부 주식. vesting schedule = 베스팅 일정,연봉
계약직에서 정규직 전환 시 연봉이 바뀌나?,Does the salary change when converting from contract to permanent?,Is there a pay adjustment when I transition to full-time?,연봉,contract = 계약직. permanent / full-time = 정규직,연봉
퇴직금 중간정산 가능한 거 알고 있었어?,Did you know you can request an interim settlement of severance?,You can get a partial severance payout before you leave under certain conditions.,연봉,interim settlement = 중간정산. partial payout = 부분 지급,연봉
승진 후 첫 리더 경험이라 부담스러워,This is my first leadership role after the promotion and it's daunting.,I just got promoted to a lead position and the pressure is real.,승진,daunting = 부담스러운. lead position = 리더 직위,승진
동기 중에 가장 먼저 승진해서 어색해,I was the first in my cohort to get promoted so it's a bit awkward.,Being promoted before my peers makes things a little weird.,승진,cohort = 동기. peers = 동료,승진
승진 심사에 영어 발표가 포함돼 있어,The promotion review includes an English presentation.,There's an English presentation component in the promotion assessment.,승진,promotion review = 승진 심사. component = 구성 요소,승진
관리직 승진보다 전문직 트랙이 더 맞는 것 같아,I think the specialist track suits me better than management.,I'd rather go the individual contributor route than management.,승진,specialist track = 전문직 트랙. individual contributor (IC) = 개인 기여자,승진
승진하면 팀을 직접 꾸려야 하는데 준비가 됐을까?,If I get promoted I'll have to build my own team. Am I ready?,Leading a team from scratch is a big step. I'm not sure I'm prepared.,승진,build a team = 팀을 꾸리다. from scratch = 처음부터,승진
퇴사 결심했어 더 이상 미루지 않을 거야,I've made up my mind to resign. No more procrastinating.,I've decided to leave. I'm done going back and forth.,퇴사,make up my mind = 결심하다. procrastinate = 미루다,퇴사
마지막 근무일에 짐 정리하려면 시간이 좀 필요해,I need some time on my last day to pack up my things.,Give me a bit of time to clear out my desk on my final day.,퇴사,pack up = 짐을 싸다. clear out = 정리하다,퇴사
퇴사 후에도 전 동료들과 네트워크를 유지해,Keep in touch with former colleagues even after you leave.,Maintain your professional network with ex-coworkers. It pays off.,퇴사,network = 네트워크/인맥. ex-coworkers = 전 동료,퇴사
퇴사 사유를 개인 사정이라고만 해도 돼?,Can I just say it's for personal reasons?,Is citing personal reasons enough or do they need specifics?,퇴사,personal reasons = 개인 사정. specifics = 구체적 사유,퇴사
권고사직이랑 자발적 퇴사는 차이가 커,There's a big difference between being asked to resign and quitting voluntarily.,Voluntary resignation and involuntary separation have very different implications.,퇴사,voluntary = 자발적. involuntary separation = 권고사직/비자발적 퇴직,퇴사
입사할 때 받는 웰컴 키트에 뭐가 들어 있어?,What's in the welcome kit you get when you join?,What does the new hire swag bag include?,입사,welcome kit = 웰컴 키트. swag bag = 기념품 가방,입사
첫 주에는 주로 시스템 세팅이랑 교육이야,The first week is mostly system setup and training.,Expect your first week to be all about onboarding and getting set up.,입사,system setup = 시스템 세팅. onboarding = 입사 교육,입사
입사 전에 미리 읽어볼 자료가 있어?,Are there any materials I should read before starting?,Is there a pre-boarding reading list or anything to review?,입사,pre-boarding = 입사 전 준비. reading list = 읽어볼 목록,입사
입사 후 멘토링 프로그램에 배정돼,After joining you'll be assigned to a mentoring program.,New hires are paired with a mentor during onboarding.,입사,mentoring program = 멘토링 프로그램. paired with = 짝지어진,입사
첫 달은 많이 물어보는 게 당연하니까 부담 갖지 마,It's totally normal to ask lots of questions in your first month. Don't stress.,Asking questions early on is expected. Don't feel bad about it.,입사,don't stress = 부담 갖지 마. expected = 당연한,입사
