korean,english,alt,situation,note,category
비자 면제 국가인지 어떻게 확인해요?,How do I check if my country is visa-exempt?,Where can I find out if I need a visa?,비자,visa-exempt = 비자 면제,여행
도착 비자 받을 수 있나요?,Can I get a visa on arrival?,Is a visa-on-arrival available?,비자,visa on arrival = 도착 비자,여행
비자 유효기간이 얼마나 남았는지 확인해야 해요,I need to check how much validity is left on my visa.,How do I verify my visa expiration date?,비자,validity = 유효기간 / expiration = 만료,여행
체류 기간 연장할 수 있나요?,Can I extend my stay?,Is it possible to get a visa extension?,비자,extend stay = visa extension = 체류 연장,여행
이 투어 픽업 장소가 어디예요?,Where's the pickup point for this tour?,Where do I meet for the tour?,투어,pickup point = 픽업 장소,여행
프라이빗 투어로도 가능한가요?,Can I book it as a private tour?,Is a private tour option available?,투어,private tour = 프라이빗 투어,여행
반나절 투어 있나요?,Do you have half-day tours?,Is there a shorter tour option?,투어,half-day tour = 반나절 투어,여행
투어 취소 수수료가 있나요?,Is there a cancellation fee for the tour?,Do you charge for tour cancellations?,투어,cancellation fee = 취소 수수료,여행
가이드가 영어로 설명해 주나요?,Does the guide speak English?,Will the tour be conducted in English?,투어,guide = 가이드 / conducted = 진행되다,여행
워킹 투어 몇 시간짜리예요?,How long is the walking tour?,What's the duration of the walking tour?,투어,walking tour = 워킹 투어 / duration = 소요 시간,여행
음식 투어 추천해 줄 수 있나요?,Can you recommend a food tour?,Is there a good culinary tour around here?,투어,food tour = culinary tour = 음식 투어,여행
야경 투어 있나요?,Is there a night tour?,Do you offer an evening city tour?,투어,night tour = evening tour = 야경 투어,여행
스노클링 장비 대여 포함인가요?,Is snorkeling gear included in the price?,Does the tour fee cover snorkel equipment?,관광,snorkeling gear = snorkel equipment = 스노클링 장비,여행
이 해변에서 서핑 배울 수 있나요?,Can I learn to surf at this beach?,Are there surfing lessons available here?,관광,surfing lessons = 서핑 레슨,여행
산 정상까지 등산로가 잘 되어 있나요?,Is the hiking trail to the summit well-maintained?,Are the mountain trails clearly marked?,관광,summit = 정상 / well-maintained = 잘 정비된,여행
케이블카 왕복 티켓 얼마예요?,How much is a round-trip cable car ticket?,What's the price for a return trip on the gondola?,관광,cable car = gondola = 케이블카,여행
이 동굴 투어 얼마나 걸려요?,How long does the cave tour take?,What's the duration of the cave visit?,관광,cave tour = 동굴 투어,여행
야생 동물 관찰 투어가 있나요?,Is there a wildlife watching tour?,Can I book a safari or animal spotting trip?,관광,wildlife watching = safari = 야생 동물 관찰,여행
유람선 타는 곳이 어디예요?,Where do I board the sightseeing cruise?,Where's the dock for the river cruise?,관광,sightseeing cruise = river cruise = 유람선,여행
온천 입장료가 얼마예요?,How much is the hot spring admission?,What's the entrance fee for the thermal bath?,관광,hot spring = thermal bath = 온천,여행
놀이공원 패스트 패스 있나요?,Is there a fast pass for the amusement park?,Can I buy an express pass to skip the lines?,관광,fast pass = express pass = 패스트 패스,여행
이 미술관 오디오 가이드 빌릴 수 있나요?,Can I rent an audio guide at this art museum?,Is there an audio tour available for the gallery?,관광,audio guide = audio tour = 오디오 가이드,여행
이 유적지 가이드 투어가 더 좋은가요?,Is a guided tour better for this historic site?,Should I take the guided tour of these ruins?,관광,historic site = ruins = 유적지,여행
번지점프 나이 제한 있나요?,Is there an age limit for bungee jumping?,How old do you have to be to bungee jump?,관광,age limit = 나이 제한 / bungee jumping = 번지점프,여행
짚라인 무게 제한이 있나요?,Is there a weight limit for the zipline?,What's the maximum weight for ziplining?,관광,weight limit = 무게 제한 / zipline = 짚라인,여행
이 성당 내부 관람이 가능한가요?,Can I visit the inside of this cathedral?,Is the cathedral open for visitors?,관광,cathedral = 성당 / visitors = 관람객,여행
전망대 올라가는 데 줄이 길어요?,Is there a long line to go up the observation deck?,How long is the wait for the viewing platform?,관광,observation deck = viewing platform = 전망대,여행
이 축제 기간에 특별한 행사가 있나요?,Are there special events during this festival?,What activities are planned for the festival?,관광,festival = 축제 / special events = 특별 행사,여행
캠핑장 예약해야 하나요?,Do I need to reserve a campsite?,Should I book the camping ground in advance?,캠핑,campsite = camping ground = 캠핑장,여행
캠프파이어 해도 되는 구역이 어디예요?,Where am I allowed to make a campfire?,Which area permits open fires?,캠핑,campfire = open fire = 캠프파이어,여행
텐트 렌탈 가능한가요?,Can I rent a tent?,Is tent rental available at the campsite?,캠핑,tent rental = 텐트 대여,여행
캠핑장에 화장실 시설이 있나요?,Are there restroom facilities at the campground?,Does the campsite have toilet amenities?,캠핑,restroom facilities = toilet amenities = 화장실 시설,여행
취사 가능한 캠핑장인가요?,Is cooking allowed at this campsite?,Can I prepare meals at the campground?,캠핑,cooking allowed = 취사 가능,여행
크루즈 배 안에서 인터넷 되나요?,Is there internet access on the cruise ship?,Can I get Wi-Fi on board the cruise?,크루즈,on board = 배 안에서 / internet access = 인터넷 접속,여행
크루즈 기항지에서 자유시간이 얼마나 되나요?,How much free time do we get at each port of call?,How long can we explore at each stop?,크루즈,port of call = 기항지 / free time = 자유시간,여행
멀미약 좀 살 수 있나요?,Can I buy seasickness pills?,Where can I get motion sickness medicine?,크루즈,seasickness = motion sickness = 멀미,여행
크루즈 뷔페 운영시간이 어떻게 되나요?,What are the buffet hours on the cruise?,When is the cruise ship buffet open?,크루즈,buffet hours = 뷔페 운영시간,여행
크루즈 드레스 코드가 있나요?,Is there a dress code on the cruise?,What should I wear for dinner on the ship?,크루즈,dress code = 드레스 코드/복장 규정,여행
이 근처 사진 찍기 좋은 스팟이 어디예요?,Where's a good photo spot near here?,What's the best place to take pictures around here?,사진,photo spot = 사진 스팟,여행
삼각대 사용해도 되나요?,Am I allowed to use a tripod?,Is tripod use permitted here?,사진,tripod = 삼각대,여행
여기서 드론 날려도 되나요?,Can I fly a drone here?,Is drone photography allowed in this area?,사진,drone photography = 드론 촬영,여행
플래시 촬영이 금지돼 있나요?,Is flash photography prohibited?,Are we not allowed to use flash?,사진,flash photography = 플래시 촬영 / prohibited = 금지된,여행
단체 사진 좀 찍어주실 수 있나요?,Could you take a group photo for us?,Would you mind taking a picture of all of us?,사진,group photo = 단체 사진,여행
여기 일출 시간이 몇 시예요?,What time is sunrise here?,When does the sun come up?,사진,sunrise = 일출,여행
일몰 보기 좋은 장소가 어디예요?,Where's the best spot to watch the sunset?,What's a good location for sunset viewing?,사진,sunset = 일몰 / sunset viewing = 일몰 감상,여행
야시장 가보고 싶어요,I'd like to visit a night market.,Can you take me to a night market?,관광,night market = 야시장,여행
벼룩시장이 이 근처에 있나요?,Is there a flea market near here?,Are there any secondhand markets nearby?,쇼핑,flea market = secondhand market = 벼룩시장,여행
현지 공예품 파는 곳이 어디예요?,Where can I buy local handicrafts?,Is there a shop selling handmade goods?,쇼핑,handicrafts = handmade goods = 공예품,여행
세금 환급 서류 작성 좀 도와주세요,Can you help me fill out the tax refund form?,I need assistance with the VAT refund paperwork.,쇼핑,tax refund form = VAT refund = 세금 환급 서류,여행
이 제품 보증서 있나요?,Does this product come with a warranty?,Is there a guarantee on this item?,쇼핑,warranty = guarantee = 보증서,여행
선물용으로 포장 따로 해주실 수 있나요?,Can you wrap these separately as gifts?,Could each one be individually gift-wrapped?,쇼핑,separately = individually = 따로따로,여행
호텔 컨시어지에게 물어보면 되나요?,Should I ask the hotel concierge?,Can the front desk help me with this?,숙소,concierge = front desk = 컨시어지/프런트,여행
호텔 세탁 서비스 가격이 어떻게 되나요?,How much is the hotel laundry service?,What are the rates for laundry?,숙소,laundry service = 세탁 서비스,여행
방에 다리미와 다리미판 있나요?,Is there an iron and ironing board in the room?,Does the room come with ironing facilities?,숙소,iron = 다리미 / ironing board = 다리미판,여행
객실 청소를 안 해줘도 괜찮아요,"I don't need housekeeping today, thanks.",Please skip the room cleaning today.,숙소,housekeeping = room cleaning = 객실 청소,여행
늦게 도착할 것 같은데 체크인 괜찮을까요?,I'll be arriving late. Is that okay for check-in?,Can I check in after hours?,숙소,arriving late = 늦게 도착 / after hours = 영업 시간 이후,여행
조식 포함인가요?,Is breakfast included?,Does the rate include morning meals?,숙소,breakfast included = 조식 포함,여행
콘센트 타입이 뭐예요?,What type of power outlet do you use?,What kind of plug do I need here?,숙소,power outlet = plug = 콘센트,여행
여기 체크인 할 때 보증금 내야 하나요?,Do I need to pay a deposit at check-in?,Is a security deposit required?,숙소,security deposit = 보증금,여행
방 열쇠가 안 돼요,My room key isn't working.,The keycard won't open my door.,숙소,room key = keycard = 방 열쇠/카드키,여행
욕실 배수구가 막힌 것 같아요,The bathroom drain seems to be clogged.,The bath drain isn't working properly.,숙소,drain = 배수구 / clogged = 막힌,여행
벽에서 이상한 소리가 나요,There's a strange noise coming from the wall.,I can hear weird sounds through the wall.,숙소,strange noise = weird sounds = 이상한 소리,여행
난방이 안 돼요 방이 너무 추워요,The heating isn't working. The room is freezing.,There's no heat in my room. It's really cold.,숙소,heating = 난방 / freezing = 매우 추운,여행
온수가 안 나와요,There's no hot water.,The hot water isn't running.,숙소,hot water = 온수,여행
버스 와이파이 비밀번호가 뭐예요?,What's the Wi-Fi password on the bus?,Does this bus have Wi-Fi and what's the code?,교통,Wi-Fi password = code = 와이파이 비밀번호,여행
이 역에서 갈아타야 하나요?,Do I need to transfer at this station?,Should I change trains here?,교통,transfer = change trains = 갈아타다,여행
막차가 몇 시예요?,What time is the last train?,When does the final service run?,교통,last train = final service = 막차,여행
첫차가 몇 시에 있어요?,What time is the first train?,When does the earliest service depart?,교통,first train = earliest service = 첫차,여행
여기서 몇 정거장 더 가야 해요?,How many more stops from here?,How many stations are left?,교통,stops = stations = 정거장,여행
이 버스가 시내 중심까지 가나요?,Does this bus go to the city center?,Will this bus take me downtown?,교통,city center = downtown = 시내 중심,여행
급행열차랑 완행열차 차이가 뭐예요?,What's the difference between express and local trains?,How do express and regular trains differ?,교통,express = 급행 / local = regular = 완행,여행
좌석이 지정석인가요 자유석인가요?,Are these reserved seats or open seating?,Is it assigned seating or first come first served?,교통,reserved seats = assigned seating = 지정석 / open seating = 자유석,여행
짐 올려놓을 수 있는 선반이 있나요?,Is there an overhead rack for luggage?,Where can I store my bags on the train?,교통,overhead rack = 짐 선반,여행
렌터카 GPS 추가하면 얼마예요?,How much extra for GPS with the rental car?,What's the add-on price for a navigation system?,교통,add-on = 추가 옵션 / GPS = 내비게이션,여행
자동차 타이어가 펑크 났어요,I got a flat tire.,My car has a puncture.,교통,flat tire = puncture = 타이어 펑크,여행
견인차 불러주세요,Please call a tow truck.,I need roadside assistance.,교통,tow truck = 견인차 / roadside assistance = 긴급 도로 서비스,여행
차가 시동이 안 걸려요,The car won't start.,My vehicle won't turn on.,교통,won't start = won't turn on = 시동이 안 걸리다,여행
이 길이 일방통행인가요?,Is this a one-way street?,Is this road one-directional?,교통,one-way = one-directional = 일방통행,여행
유턴해도 되는 곳인가요?,Can I make a U-turn here?,Is a U-turn allowed at this point?,교통,U-turn = 유턴,여행
여기 주차 요금이 시간당 얼마예요?,How much is parking per hour here?,What's the hourly parking rate?,교통,parking rate = 주차 요금,여행
비행기 좌석을 창가로 바꿀 수 있나요?,Can I change my seat to a window seat?,Is it possible to switch to a window seat?,비행기,window seat = 창가 좌석,여행
통로 좌석으로 주세요,I'd like an aisle seat please.,Can I have a seat on the aisle?,비행기,aisle seat = 통로 좌석,여행
기내에 유아용 바시넷 요청할 수 있나요?,Can I request a bassinet on the plane?,Is an infant bassinet available on this flight?,비행기,bassinet = 바시넷/유아용 침대,여행
수하물 벨트 몇 번이에요?,Which baggage carousel is ours?,What belt number for our luggage?,공항,baggage carousel = 수하물 벨트,여행
공항 라운지 일일 이용권 살 수 있나요?,Can I buy a day pass for the airport lounge?,Is there a single-use lounge access option?,공항,day pass = 일일 이용권 / lounge access = 라운지 이용,여행
탑승 시간이 얼마나 남았어요?,How much time until boarding?,When does boarding start?,공항,boarding time = 탑승 시간,여행
유모차 게이트 체크인 하면 되나요?,Can I gate-check the stroller?,Should I drop off the stroller at the gate?,공항,gate-check = 게이트 체크인 / stroller = 유모차,여행
저 비행기가 오버부킹이라고 하는데 어떻게 해요?,"They said my flight is overbooked. What do I do?",The flight is oversold. What are my options?,공항,overbooked = oversold = 오버부킹,여행
공항 면세점 영업시간이 어떻게 되나요?,What are the duty-free shop hours at the airport?,When does the airport duty-free open and close?,공항,duty-free shop hours = 면세점 영업시간,여행
트랜짓 호텔 예약할 수 있나요?,Can I book a transit hotel?,Is there an airport hotel for layovers?,공항,transit hotel = 트랜짓 호텔,여행
이 식당 웨이팅 얼마나 걸려요?,How long is the wait at this restaurant?,What's the estimated wait time for a table?,식당,wait time = 대기 시간 / 웨이팅,여행
테이블 예약 이름 김으로 했어요,I have a reservation under the name Kim.,The booking is under Kim.,식당,reservation = booking = 예약,여행
주방장 추천 요리가 뭐예요?,What's the chef's special?,What does the chef recommend?,식당,chef's special = 주방장 추천,여행
이 메뉴 양이 어느 정도예요?,How big is this dish?,What's the portion size like?,식당,portion size = 양/인분,여행
여기 유명한 메뉴가 뭐예요?,What's this place known for?,What's the signature dish here?,식당,signature dish = 시그니처 메뉴/대표 메뉴,여행
아이 메뉴 있나요?,Do you have a kids' menu?,Is there a children's menu?,식당,kids' menu = children's menu = 아이 메뉴,여행
이 음식 좀 더 익혀주실 수 있나요?,Can you cook this a bit more?,Could you make this more well-done?,식당,well-done = 잘 익힌,여행
리필 되나요?,Are refills free?,Can I get a free refill?,식당,refills = 리필,여행
이 지역 와인 한 잔 주세요,A glass of local wine please.,I'll have a glass of the regional wine.,식당,local wine = regional wine = 지역 와인,여행
매운 정도가 어때요?,How spicy is it?,What's the heat level like?,식당,heat level = 매운 정도,여행
빵은 무료인가요?,Is the bread complimentary?,Does bread come free with the meal?,식당,complimentary = free = 무료,여행
유기농 재료를 사용하나요?,Do you use organic ingredients?,Is the food made with organic produce?,식당,organic ingredients = organic produce = 유기농 재료,여행
여기 화장실 어디예요?,Where's the restroom here?,Could you point me to the bathroom?,식당,restroom = bathroom = 화장실,여행
테라스 자리에 앉을 수 있나요?,Can we sit on the terrace?,Is there outdoor seating available?,식당,terrace = outdoor seating = 테라스/야외석,여행
계산서에 팁이 포함돼 있나요?,Is the tip included in the bill?,Does the check already include gratuity?,식당,gratuity = tip = 팁/봉사료,여행
여기 코르크 차지 있나요?,Is there a corkage fee?,Do you charge for bringing your own wine?,식당,corkage fee = 코르크 차지 (자기 와인 반입비),여행
얼음 빼주세요,No ice please.,Could you hold the ice?,식당,no ice = hold the ice = 얼음 빼기,여행
글루텐 프리 빵으로 바꿀 수 있나요?,Can I substitute with gluten-free bread?,Is a gluten-free option available for the bread?,식당,substitute = 대체하다 / gluten-free = 글루텐 프리,여행
이 지역 맥주 추천해 주세요,What local beer do you recommend?,Can you suggest a regional craft beer?,식당,local beer = regional craft beer = 지역 맥주,여행
코스 요리 몇 가지로 구성돼 있어요?,How many courses are in the set menu?,What does the prix fixe meal include?,식당,set menu = prix fixe = 코스 요리,여행
예약 시간보다 30분 늦을 것 같아요,I'll be about 30 minutes late for my reservation.,We're running half an hour behind for our booking.,식당,running behind = 늦다,여행
뷰가 좋은 자리로 부탁드려요,Could we get a table with a view?,I'd like a seat with a nice view please.,식당,table with a view = 뷰 좋은 자리,여행
해물 알레르기가 있어요,I'm allergic to seafood.,I have a shellfish allergy.,식당,seafood allergy = shellfish allergy = 해물 알레르기,여행
이 박물관 입장 무료인가요?,Is admission to this museum free?,Is there free entry to this museum?,관광,admission = entry = 입장,여행
학생 할인 적용 되나요?,Do you offer a student discount?,Is there a reduced rate for students?,관광,student discount = reduced rate = 학생 할인,여행
도슨트 투어 시간이 언제예요?,What time is the docent-led tour?,When does the guided museum tour start?,관광,docent = 도슨트/해설사,여행
이 전시회 언제까지 해요?,How long does this exhibition run?,When does this exhibit end?,관광,exhibition = exhibit = 전시회,여행
사진 촬영 금지 구역이 어디예요?,Which areas are no-photography zones?,Where is photography not allowed?,관광,no-photography zone = 사진 촬영 금지 구역,여행
여기서 체험 프로그램 있나요?,Are there any hands-on activities here?,Do you offer interactive experiences?,관광,hands-on activities = interactive experiences = 체험 프로그램,여행
이 폭포까지 가는 트레일이 쉬운 편이에요?,Is the trail to this waterfall easy?,How difficult is the hike to the waterfall?,관광,trail = hike = 트레일/등산로 / waterfall = 폭포,여행
패러글라이딩 초보도 할 수 있나요?,Can beginners try paragliding?,Is paragliding available for first-timers?,관광,beginners = first-timers = 초보자,여행
이 해변 수영 안전한가요?,Is it safe to swim at this beach?,Are the waters safe for swimming here?,관광,safe to swim = 수영하기 안전한,여행
조류가 세니까 조심하세요,Be careful of the strong currents.,Watch out for the rip tide.,관광,strong currents = rip tide = 조류/이안류,여행
구명조끼 착용 필수인가요?,Is wearing a life jacket mandatory?,Do I have to put on a life vest?,관광,life jacket = life vest = 구명조끼,여행
카약 체험 시간이 얼마나 되나요?,How long is the kayaking experience?,What's the duration of the kayak session?,관광,kayaking = 카약 / session = 체험 시간,여행
동물원 먹이 주기 체험 있나요?,Is there an animal feeding experience at the zoo?,Can I feed the animals at the zoo?,관광,animal feeding = 먹이 주기 체험,여행
이 다리 건너가도 안전한가요?,Is it safe to cross this bridge?,Can I walk across this bridge safely?,관광,cross = 건너다,여행
이 절벽에서 뛰어내리는 사람들 있던데 괜찮은 거예요?,I saw people jumping off this cliff. Is that safe?,Is cliff jumping okay here?,관광,cliff jumping = 절벽 다이빙,여행
스카이다이빙 첫 경험이에요 무섭지 않아요?,It's my first time skydiving. Is it scary?,I've never skydived before. Should I be nervous?,관광,skydiving = 스카이다이빙 / nervous = 긴장되는,여행
국립공원 입장료가 있나요?,Is there an entrance fee for the national park?,Do I have to pay to enter the national park?,관광,national park = 국립공원 / entrance fee = 입장료,여행
야생화가 피는 시기가 언제예요?,When is wildflower season?,What time of year do the wildflowers bloom?,관광,wildflower season = 야생화 시즌 / bloom = 피다,여행
이 근처에 자연 온천이 있나요?,Are there natural hot springs nearby?,Is there a wild hot spring around here?,관광,natural hot springs = wild hot spring = 자연 온천,여행
별똥별 볼 수 있는 시기인가요?,Is this a good time to see shooting stars?,Can I spot a meteor shower this time of year?,관광,shooting stars = meteor shower = 별똥별/유성우,여행
이 근처 일출 명소가 어디예요?,"Where's the best sunrise spot near here?",What's the top place to catch the sunrise?,관광,sunrise spot = 일출 명소,여행
이 사찰 새벽 예불에 참석할 수 있나요?,Can I attend the early morning prayer at this temple?,Is the dawn ceremony open to visitors?,관광,early morning prayer = dawn ceremony = 새벽 예불,여행
현지 전통 시장 구경하고 싶어요,I want to explore the local traditional market.,Can we visit a traditional marketplace?,관광,traditional market = marketplace = 전통 시장,여행
이 거리 벽화가 유명하다던데요,"I heard the murals on this street are famous, right?",Is this the street known for its wall art?,관광,murals = wall art = 벽화,여행
현지 축제에 관광객도 참여할 수 있나요?,Can tourists join the local festival?,Are visitors welcome at the local celebrations?,관광,local festival = celebrations = 현지 축제,여행
이 성 안에 들어가볼 수 있나요?,Can I go inside this castle?,Is the interior of the castle open to the public?,관광,castle = 성,여행
이 다리가 야경 명소라고 하던데요,I heard this bridge is famous for night views.,Is this the bridge known for its nighttime scenery?,관광,night views = nighttime scenery = 야경,여행
워터파크 이용 시 수영모 필수인가요?,Do I need to wear a swim cap at the water park?,Is a bathing cap required at the waterpark?,관광,swim cap = bathing cap = 수영모,여행
이 해변에 해양 스포츠 장비 대여하는 데 있나요?,Is there water sports equipment rental on this beach?,Can I rent jet skis or paddleboards here?,관광,water sports equipment = 해양 스포츠 장비,여행
제트스키 면허 없어도 탈 수 있나요?,Can I ride a jet ski without a license?,Do I need a permit for jet skiing?,관광,jet ski = 제트스키 / license = permit = 면허,여행
사파리 차량에서 내리면 안 되는 거죠?,I shouldn't get out of the safari vehicle right?,Is it against the rules to exit the safari car?,관광,safari vehicle = 사파리 차량,여행
현지 요리 클래스 등록할 수 있나요?,Can I sign up for a local cooking class?,Are there any cooking workshops available?,관광,cooking class = cooking workshop = 요리 클래스,여행
와이너리 투어에 시음도 포함돼 있나요?,Does the winery tour include tasting?,Is wine tasting part of the vineyard visit?,관광,winery tour = vineyard visit = 와이너리 투어 / tasting = 시음,여행
자전거 투어 몇 시간짜리예요?,How long is the bike tour?,What's the duration of the cycling tour?,투어,bike tour = cycling tour = 자전거 투어,여행
투어 버스에 화장실 있나요?,Is there a restroom on the tour bus?,Does the tour coach have a toilet?,투어,tour bus = tour coach = 투어 버스,여행
단체 할인 적용 되나요?,Do you offer a group discount?,Is there a reduced rate for groups?,투어,group discount = 단체 할인,여행
투어 중에 자유시간이 있나요?,Is there free time during the tour?,Do we get some time to explore on our own?,투어,free time = 자유시간,여행
가이드 팁을 얼마 정도 주는 게 적당해요?,What's a reasonable tip for the guide?,How much should I tip our tour guide?,투어,reasonable tip = 적당한 팁,여행
투어 일정 변경이 가능한가요?,Can I change the tour schedule?,Is it possible to reschedule the tour?,투어,reschedule = 일정 변경,여행
이 투어 점심 식사 포함인가요?,Does this tour include lunch?,Is a meal provided on this tour?,투어,include lunch = 점심 포함,여행
보트 투어 중에 멀미가 날 수 있나요?,Could I get seasick on the boat tour?,Is motion sickness common on this boat trip?,투어,seasick = motion sickness = 멀미,여행
우기인데 투어 진행되나요?,Does the tour still run during rainy season?,Is the tour available in the wet season?,투어,rainy season = wet season = 우기,여행
비가 와도 투어 취소 안 되나요?,Does the tour get cancelled if it rains?,Is the tour rain or shine?,투어,rain or shine = 비가 와도 진행,여행
일정 짜는 것 좀 도와줄 수 있어요?,Can you help me plan my itinerary?,Could you assist with my travel schedule?,여행,itinerary = travel schedule = 여행 일정,여행
자유 여행이랑 패키지 여행 중에 뭐가 나아?,Is a self-guided trip or a package tour better?,Should I go independent or join a group tour?,여행,self-guided = independent = 자유 여행 / package tour = 패키지,여행
여행 경비를 줄이는 방법이 있을까?,How can I cut down on travel expenses?,What are some ways to travel on a budget?,여행,travel expenses = 여행 경비 / on a budget = 저예산으로,여행
배낭여행 처음인데 뭘 준비해야 해?,It's my first backpacking trip. What should I prepare?,I'm a first-time backpacker. What do I need?,여행,backpacking = 배낭여행,여행
여행 중에 빨래는 어떻게 해?,How do you do laundry while traveling?,What's the best way to wash clothes on the road?,여행,laundry = 빨래 / on the road = 여행 중에,여행
혼자 여행하기에 안전한 나라가 어디야?,Which countries are safe for solo travel?,Where is it safe to travel alone?,여행,solo travel = 혼자 여행,여행
여행 블로그에서 본 이 맛집 가보자,Let's go to this restaurant I found on a travel blog.,I saw this place recommended on a travel blog.,여행,travel blog = 여행 블로그,여행
이 나라 전압이 몇 볼트야?,What's the voltage in this country?,What voltage do they use here?,여행,voltage = 전압,여행
물 마셔도 안전한 나라인가요?,Is the tap water safe to drink here?,Can I drink the water from the faucet?,여행,tap water = 수돗물 / safe to drink = 마셔도 안전한,여행
현지 SIM 카드 어디서 살 수 있어요?,Where can I buy a local SIM card?,Where do they sell prepaid SIM cards?,로밍,local SIM card = prepaid SIM = 현지 유심,여행
구글맵 오프라인 지도 다운받아 놓자,Let's download the offline Google Maps.,We should save the Google Maps offline before we go.,여행,offline maps = 오프라인 지도,여행
이 나라 콘센트 모양이 어떻게 생겼어?,What do the outlets look like in this country?,What plug shape do they use here?,여행,outlet = plug = 콘센트,여행
환전 미리 해가는 게 좋을까 현지에서 하는 게 좋을까?,Should I exchange money before I go or at my destination?,Is it better to convert currency in advance or locally?,환전,exchange money = convert currency = 환전하다,여행
여행용 멀티 어댑터 하나 사야겠다,I need to buy a universal travel adapter.,I should get a multi-plug adapter for the trip.,여행,universal travel adapter = multi-plug adapter = 멀티 어댑터,여행
여행 중에 중요한 서류는 사본 만들어 놓자,"Let's make copies of important documents for the trip.",We should photocopy our key documents before traveling.,여행,copies = photocopies = 사본,여행
이 카페 뷰가 끝내줘요,This café has an amazing view.,The view from this café is stunning.,식당,amazing = stunning = 끝내주는,여행
테이크아웃 가능한가요?,Can I get this to take out?,Is takeout available?,식당,take out = takeout = 테이크아웃,여행
이 음식에 유제품이 들어가 있나요?,Does this contain dairy?,Are there any dairy products in this dish?,식당,dairy = 유제품,여행
소스를 따로 주실 수 있나요?,Can I get the sauce on the side?,Could you serve the dressing separately?,식당,on the side = separately = 따로,여행
이 생선 뼈가 많아요?,Does this fish have a lot of bones?,Is this a bony fish?,식당,bones = 뼈 / bony = 뼈가 많은,여행
여기 와이파이 되나요?,Do you have Wi-Fi here?,Is there internet available?,식당,Wi-Fi = internet = 와이파이,여행
따뜻한 물 한 잔 주세요,Could I have a glass of warm water?,Can I get some hot water please?,식당,warm water = hot water = 따뜻한/뜨거운 물,여행
아이 의자 있나요?,Do you have a high chair?,Is there a booster seat for kids?,식당,high chair = booster seat = 아이 의자,여행
서빙이 좀 느린 것 같은데 확인해 주세요,The service seems a bit slow. Could you check on our order?,Our food is taking a while. Can you follow up?,식당,follow up = 확인하다 / service = 서빙,여행
런치 스페셜이 뭐예요?,What's the lunch special?,What are today's lunch specials?,식당,lunch special = 런치 스페셜,여행
여기 해피아워 시간이 언제예요?,When is happy hour?,What time does happy hour start?,식당,happy hour = 해피아워 (음료 할인 시간),여행
로컬 맥주 추천 좀 해주세요,"What local beer would you recommend?",Which regional brews do you suggest?,식당,local beer = regional brew = 로컬 맥주,여행
이 와인 잔으로 주세요,I'll have this wine by the glass.,Can I get this wine as a single glass?,식당,by the glass = 잔으로,여행
칵테일 메뉴판 있나요?,Do you have a cocktail menu?,Can I see your drink list?,식당,cocktail menu = drink list = 칵테일 메뉴,여행
이 가격에 세금 포함인가요?,Does this price include tax?,Is tax already included?,쇼핑,include tax = 세금 포함,여행
다른 매장에도 재고가 있는지 확인해 주실 수 있나요?,Can you check if other branches have it in stock?,Could you see if another location has this available?,쇼핑,in stock = available = 재고가 있는,여행
이 물건 환불 정책이 어떻게 되나요?,What's the return policy on this item?,Can I return this if it doesn't work out?,쇼핑,return policy = 환불 정책,여행
무료 시식 있나요?,Are there any free samples?,Can I try a sample before buying?,쇼핑,free samples = 무료 시식/샘플,여행
이거 면세로 구매할 수 있나요?,Can I buy this duty-free?,Is this item eligible for tax exemption?,쇼핑,duty-free = tax exemption = 면세,여행
쇼핑백 좀 주실 수 있나요?,Can I get a shopping bag?,Could I have a bag please?,쇼핑,shopping bag = 쇼핑백,여행
현금 영수증 발급해 주세요,Can I get a cash receipt?,Please issue a cash receipt.,쇼핑,cash receipt = 현금 영수증,여행
이 사이즈 입어봐도 되나요?,Can I try this size on?,May I try this on in the fitting room?,쇼핑,try on = 입어보다 / fitting room = 탈의실,여행
이 색이 더 밝은 건 없나요?,Do you have this in a brighter color?,Is there a lighter shade available?,쇼핑,brighter = lighter shade = 더 밝은,여행
여기 카드 최소 결제 금액이 있나요?,Is there a minimum purchase for card payments?,Do you have a minimum charge for credit cards?,쇼핑,minimum purchase = minimum charge = 최소 결제 금액,여행
여기서 현지 과일 사도 되나요?,Can I buy local fruit here?,Is it okay to purchase fresh produce here?,쇼핑,local fruit = fresh produce = 현지 과일,여행
유통기한 확인 좀 해도 될까요?,Can I check the expiration date?,May I look at the best-before date?,쇼핑,expiration date = best-before date = 유통기한,여행
배터리 충전할 곳이 있나요?,Is there somewhere to charge my phone?,Where can I plug in my device?,와이파이,charge = 충전하다 / plug in = 꽂다,여행
호텔에서 보조 배터리 빌릴 수 있나요?,Can I borrow a portable charger from the hotel?,Does the hotel lend power banks?,와이파이,portable charger = power bank = 보조 배터리,여행
여기 와이파이 안 잡히는데 다른 네트워크 있나요?,The Wi-Fi isn't connecting. Is there another network?,I can't pick up the Wi-Fi signal. Any alternatives?,와이파이,connecting = 접속 / network = 네트워크,여행
데이터 사용량 확인하는 방법 알려주세요,How do I check my data usage?,Where can I see how much data I've used?,로밍,data usage = 데이터 사용량,여행
