korean,english,alt,situation,note,category
새 학기 교재비가 너무 비싸,Textbook costs for the new semester are ridiculous.,The price of books this term is outrageous.,교재비,textbook costs = 교재비 / ridiculous = outrageous = 너무 비싼,수업
교수님이 논문 지도 시간을 잡아주셨어,The professor scheduled a thesis advising session.,My advisor set up a meeting to discuss my paper progress.,논문 지도,thesis advising = 논문 지도 / scheduled = 잡다,논문
시험에서 실수해서 점수가 낮게 나왔어,I made mistakes on the exam so my score came out low.,Careless errors cost me points on the test.,시험 결과,careless errors = 실수 / cost points = 점수를 깎다,시험
영어 이메일에서 격식체 쓰는 법 배우고 있어,I'm learning how to write formal English emails.,I've been studying the proper etiquette for formal email in English.,영어 이메일,formal email = 격식체 이메일 / etiquette = 예절,영어학습
오늘 수업에서 조별 발표 피드백을 받았어,We got feedback on our group presentation in today's class.,The professor gave us comments on our team presentation today.,발표 피드백,feedback = comments = 피드백,발표
학교에서 영어 인증 시험 봐야 졸업할 수 있어,"You need to pass an English certification exam to graduate.",Graduation requires passing an accredited English test at our school.,졸업 요건,English certification = 영어 인증 / accredited = 공인된,자격증
이번 시험은 오픈노트야,This exam is open-note.,You're allowed to use your notes on this test.,시험 형식,open-note = 오픈노트 / allowed to use = 사용 가능한,시험
교수님이 레포트 형식을 시카고 스타일로 하래,The professor wants the report in Chicago style.,We have to format our paper using Chicago citation style.,리포트,Chicago style = 시카고 스타일 (인용 형식 중 하나),과제
학교에서 AI 관련 특강이 있대,There's a special lecture about AI at school.,The university is offering a guest talk on artificial intelligence.,특강,special lecture = guest talk = 특강,수업
이번 주 수업 휴강이야,Class is canceled this week.,No lecture this week — the class is off.,휴강,canceled = off = 휴강인,수업
학교 학습 지원 센터에서 튜터링 받을 수 있어,You can get tutoring at the school's learning support center.,The campus academic support center offers free tutoring.,학교 지원,learning support center = academic support center = 학습 지원 센터,수업
한 문단에 하나의 주제만 써야 해,Each paragraph should have only one main idea.,Stick to a single topic per paragraph.,작문 규칙,one main idea per paragraph = 한 문단에 하나의 주제,영어학습
시험 준비 플랜 짜야 해,I need to create a study plan for the exam.,I have to map out an exam prep schedule.,시험 준비,study plan = exam prep schedule = 시험 준비 계획,시험
학교 오리엔테이션 갔다 왔어,I went to the school orientation.,I attended the campus orientation session.,학교 행사,orientation = 오리엔테이션 / attended = 참석했다,수업
이 수업 과목 코드가 뭐야?,What's the course code for this class?,Do you know the class number for this subject?,수강 신청,course code = class number = 과목 코드,수업
교환학생 가서 홈스테이 할 거야,I'm going to do a homestay while on exchange.,I'll be staying with a host family during my exchange program.,유학 생활,homestay = 홈스테이 / host family = 호스트 가족,유학
학교 카운슬러와 상담 예약을 했어,I made an appointment with the school counselor.,I booked a session with the campus advisor.,학교 상담,counselor = advisor = 카운슬러 / appointment = session = 상담,수업
시험에서 시간 배분이 중요해,Time management is crucial during exams.,Allocating your time wisely is key on tests.,시험 팁,time management = time allocation = 시간 배분,시험
연구 방법론 수업이 대학원에서 필수야,Research methodology is a required course in grad school.,You have to take research methods in your graduate program.,대학원,research methodology = research methods = 연구 방법론,대학원
학교 게시판에 스터디 모집 글이 올라왔어,A study group recruitment post went up on the school board.,Someone posted about forming a study group on the campus bulletin.,스터디 모집,recruitment post = 모집 글 / campus bulletin = 학교 게시판,그룹스터디
숙제를 미루면 나중에 더 힘들어,"If you procrastinate on homework, it'll be even harder later.",Putting off assignments always makes things worse in the end.,공부 습관,procrastinate = put off = 미루다,독학
교수님이 수업 자료를 PDF로 올려줬어,The professor uploaded the class materials as a PDF.,The prof posted the lecture notes in PDF format.,수업 자료,uploaded = posted = 올리다 / class materials = lecture notes = 수업 자료,온라인강의
학교에서 창업 동아리 만들었어,I started an entrepreneurship club at school.,I founded a startup club on campus.,동아리,entrepreneurship club = startup club = 창업 동아리,수업
이 단어 미국 영어랑 영국 영어에서 다르게 쓰여,"This word is used differently in American and British English.",This term has different usage in US vs UK English.,영어 학습,American English vs British English = 미국 영어 vs 영국 영어,단어
교수님이 기한 넘기면 감점한다고 했어,The professor said late submissions will be penalized.,The prof warned that going past the deadline means a grade deduction.,과제,late submission = 기한 초과 제출 / penalized = deduction = 감점,과제
이번 학기에 학생 연구 프로젝트에 참여했어,I participated in a student research project this semester.,I joined an undergraduate research initiative this term.,연구,student research project = undergraduate research = 학생 연구 프로젝트,대학원
영어로 발표할 때 아이컨택이 중요해,Eye contact is important when presenting in English.,Making eye contact during English presentations is crucial.,발표 기술,eye contact = 아이컨택 / crucial = 중요한,발표
학교 근처에 공부하기 좋은 식당 알아?,Do you know a good restaurant near campus to study at?,Any cafes or eateries around school where you can study?,공부 장소,near campus = 학교 근처,독학
논문 데이터 수집이 아직 안 끝났어,I haven't finished collecting data for my paper yet.,The data gathering phase for my research is still ongoing.,논문 데이터,data collection = data gathering = 데이터 수집,논문
이 시험은 상대평가라서 경쟁이 치열해,"This exam is graded on a curve, so the competition is fierce.",Since this test is curved the stakes are high among classmates.,시험,graded on a curve = 상대평가 / fierce competition = 치열한 경쟁,시험
학교에서 영어 말하기 대회 나가,I'm entering the English speaking contest at school.,I'm competing in the campus English speech competition.,대회,speaking contest = speech competition = 말하기 대회,영어학습
이번에 장학생으로 선발됐어!,I was selected as a scholarship recipient!,I got picked for a scholarship!,장학금,scholarship recipient = 장학생,수업
논문 표절률이 높으면 통과 못해,"If the plagiarism rate is too high, your paper won't pass.",A high plagiarism score means your thesis gets rejected.,논문,plagiarism rate = 표절률 / pass = 통과하다,논문
교수님이 논문 수정 사항을 피드백해주셨어,The professor gave feedback on revisions needed for my paper.,The prof pointed out areas to fix in my thesis.,논문 수정,revisions = 수정 사항 / feedback = 피드백,논문
교수님한테 사무적인 이메일 보내기 어려워,I find it hard to send a formal email to the professor.,Writing a professional email to the prof is challenging for me.,이메일,formal email = professional email = 사무적인 이메일,수업
수업 시간에 프레젠테이션 슬라이드를 안 보여줘,"The professor doesn't show slides during class.",There are no presentation slides in this lecture.,수업 방식,slides = 슬라이드 / during class = 수업 시간에,수업
도서관에서 조용히 해주세요,Please be quiet in the library.,Could you keep it down in the library?,도서관 예절,be quiet = keep it down = 조용히 하다,도서관
이 과목 학점이 3학점이야 2학점이야?,Is this course 3 credits or 2 credits?,How many credit hours is this class worth?,수강 정보,credit hours = 학점,수업
방학에 어학연수 캠프 가,I'm going to a language camp during the break.,I'm attending an immersion camp over vacation.,어학연수,language camp = immersion camp = 어학 캠프,어학연수
교수님이 리서치 페이퍼 주제를 좁히래,The professor told me to narrow down my research paper topic.,The prof wants me to make my paper topic more specific.,논문 주제,narrow down = 좁히다 / specific = 구체적인,논문
학교 도서관에서 논문 인쇄 무료야?,Is it free to print papers at the school library?,Can I print my thesis at the campus library for free?,도서관,print = 인쇄하다 / free = 무료,도서관
학교 유치원이 있어서 공부에 집중할 수 있어,"The campus has a daycare, so I can focus on studying.",Having a university daycare lets me concentrate on my studies.,학교 시설,daycare = 유치원 / focus = concentrate = 집중하다,수업
영어 듣기 평가에서 항상 점수가 낮아,I always score low on English listening assessments.,My grades on listening comprehension tests are consistently poor.,영어 듣기,listening assessment = 듣기 평가 / score low = 점수가 낮다,영어학습
학교에서 교내 논문 발표 대회 한대,The school is holding an on-campus paper presentation competition.,There's an in-house thesis presentation contest at the university.,논문 대회,paper presentation competition = 논문 발표 대회,논문
이번에 학점 경고 받았어,I got an academic warning this time.,I received a GPA probation notice.,학점 경고,academic warning = GPA probation = 학점 경고,수업
수학 수업에서 미적분이 제일 어렵다,Calculus is the hardest part of math class.,I struggle the most with calculus in mathematics.,수업 난이도,calculus = 미적분 / struggle with = ~에 어려움을 겪다,수업
학교에서 무료 코딩 수업 해준대,The school is offering free coding classes.,There are complimentary programming courses on campus.,학교 프로그램,free coding classes = 무료 코딩 수업,수업
이 수업은 실험 비중이 커서 실습복 입어야 해,"This class has a lot of lab work, so you need to wear a lab coat.",You have to wear a lab coat because this course is lab-heavy.,실험 수업,lab work = 실험 / lab coat = 실습복,수업
다음 주 기말 시험 일정 나왔어,The final exam schedule came out for next week.,Next week's finals timetable has been posted.,시험 일정,final exam schedule = 기말 시험 일정,시험
교수님이 논문 게재 도와주신다고 했어,The professor said they'd help me get my paper published.,My advisor offered to assist with getting my article published.,논문 게재,get published = 게재하다 / assist = 도와주다,논문
이 강의는 선착순 수강이야,This lecture is first come first served for enrollment.,Enrollment for this class is on a first-come-first-served basis.,수강 신청,first come first served = 선착순,수업
교내 영어 작문 대회에 나가볼까,Maybe I should enter the campus English writing contest.,I'm considering joining the on-campus English essay competition.,대회,English writing contest = 영어 작문 대회,영어학습
학교에서 취업 연계 프로그램이 있어,The school has a job placement program.,There's a career linkage initiative at the university.,취업,job placement program = 취업 연계 프로그램,취업준비
학습 목표를 명확하게 세워야 해,"You need to set clear learning goals.",It's important to establish well-defined study objectives.,공부법,clear learning goals = 명확한 학습 목표 / establish = set = 세우다,독학
수업 과제를 깜빡 잊고 안 냈어,I totally forgot to turn in the class assignment.,I blanked on submitting the homework.,과제,forgot to turn in = 깜빡 잊고 안 내다 / blanked = 깜빡하다,과제
이번 학기 학점을 올리려면 기말을 잘 봐야 해,I need to do well on finals to raise my GPA this semester.,Acing the final is the only way to save my grades this term.,학점 관리,raise GPA = 학점을 올리다 / ace = 잘 보다,시험
선배가 수강 신청 꿀팁을 줬어,A senior shared some course registration hacks with me.,An upperclassman gave me insider tips on signing up for classes.,수강 신청,registration hacks = insider tips = 꿀팁,수업
영어 프레젠테이션에서 Q&A 대응이 어려워,Handling the Q&A session during English presentations is tough.,I find it hard to answer questions after presenting in English.,발표,Q&A session = 질의응답 / handling = 대응하다,발표
대학 도서관에 전공 서적이 많아,The university library has a lot of books in my major.,The campus library is well-stocked with major-specific texts.,도서관,major-specific texts = 전공 서적,도서관
학기 초 OT에서 수업 방식 설명해줘,They explain the teaching method during the beginning-of-semester orientation.,The course format is covered at the opening orientation.,오리엔테이션,OT = orientation / teaching method = 수업 방식,수업
공부하면서 간식 먹는 거 좋아해,I like snacking while studying.,I enjoy munching on something during study sessions.,공부 습관,snacking = munching = 간식 먹기,독학
영어 단어 어원을 알면 뜻 추론이 쉬워,"If you know the etymology of English words, guessing meanings becomes easier.",Understanding word origins helps you infer definitions in English.,단어,etymology = 어원 / infer = 추론하다,단어
이번에 연구 보조원 시급이 올랐어,The hourly pay for research assistants went up this time.,RA wages got a bump recently.,연구 보조,hourly pay = 시급 / RA = research assistant,대학원
학교에서 복수 전공 상담 해줘,The school offers counseling for double majors.,You can get advising on dual degrees at the university.,진로 상담,counseling = advising = 상담 / double major = dual degree = 복수 전공,진로
시험에서 찍기의 기술이 있어,There's an art to guessing on exams.,Strategic guessing on tests is a real skill.,시험 팁,art of guessing = 찍기의 기술,시험
어학원 등록하려면 레벨 테스트 봐야 해,You need to take a placement test to register at the language school.,Enrollment at the language academy requires a level assessment first.,어학원,placement test = level assessment = 레벨 테스트,학원
논문 피어리뷰를 받아야 게재할 수 있어,You need peer review before you can publish your paper.,Your article has to go through peer review to get published.,논문,peer review = 피어리뷰 (동료 심사),논문
교수님이 추가 과제를 내줬어,The professor assigned additional homework.,We got extra work from the prof.,과제,additional homework = extra work = 추가 과제,과제
학교에서 무이자 학비 대출을 해줘,The school offers interest-free tuition loans.,The university provides zero-interest student loans.,학비,interest-free = 무이자 / tuition loan = 학비 대출,수업
영어 글쓰기에서 능동태가 수동태보다 좋아,"In English writing, active voice is preferred over passive voice.",Use active voice rather than passive in English compositions.,작문,active voice = 능동태 / passive voice = 수동태,영어학습
수업 시간이 겹쳐서 한 과목 포기해야 해,"My class times overlap, so I have to give up one course.",I have a schedule conflict and need to drop a class.,수강 신청,overlap = 겹치다 / schedule conflict = 시간 충돌,수업
교수님이 학기말에 포트폴리오 제출하래,The professor wants a portfolio submission at the end of the semester.,We have to turn in a portfolio at the end of term.,과제,portfolio submission = 포트폴리오 제출,과제
공부 마라톤 48시간 해본 적 있어?,Have you ever done a 48-hour study marathon?,Ever pulled a two-day study binge?,공부,study marathon = study binge = 공부 마라톤,독학
이번에 학교에서 해커톤 대회가 있어,There's a hackathon competition at school this time.,The university is hosting a hackathon event.,대회,hackathon = 해커톤,수업
동기한테 강의 필기 좀 빌려야겠다,I should borrow lecture notes from a classmate.,I need to get a copy of the notes from someone in my year.,필기,borrow notes = 필기를 빌리다 / classmate = 동기,수업
학점이 낮으면 대학원 가기 힘들어,"If your GPA is low, it's hard to get into grad school.",A poor GPA makes graduate school admission tough.,대학원 입시,low GPA = 낮은 학점 / admission = 입학,대학원
이번에 봉사 학점 인정 받았어,I got credit for my volunteer work this time.,My community service hours counted toward course credits.,봉사 학점,volunteer credit = 봉사 학점 / counted toward = ~으로 인정되다,수업
강의실 냉방이 너무 세서 추워,"The air conditioning in the lecture hall is too strong, it's freezing.",The classroom AC is blasting and I'm cold.,강의 환경,air conditioning = AC = 냉방 / too strong = 너무 센,수업
시험 칠 때 연습장 써도 돼?,Can I use scratch paper during the exam?,Are we allowed to have scrap paper on the test?,시험 규정,scratch paper = scrap paper = 연습장,시험
교수님 리서치 그룹에 들어갔어,I joined the professor's research group.,I got into the prof's lab team.,연구,research group = lab team = 리서치 그룹,대학원
이번 주말에 논문 쓰기 워크숍 간다,I'm going to a paper writing workshop this weekend.,I'm attending a thesis writing seminar on Saturday.,논문,paper writing workshop = thesis writing seminar = 논문 쓰기 워크숍,논문
학생 할인으로 교재 싸게 샀어,I got the textbook cheaper with a student discount.,I saved money on books using my student discount.,학생 혜택,student discount = 학생 할인,수업
영어 파닉스부터 배우면 발음이 좋아져,"If you start with English phonics, your pronunciation improves.",Learning phonics first helps you get better English pronunciation.,발음,phonics = 파닉스 (소리 학습법),발음
수강 정정 기간에 수업 바꿔야겠다,I need to switch classes during the add/drop period.,I should change my courses during the schedule adjustment window.,수강 정정,add/drop period = 수강 정정 기간,수업
학교 연구 윤리 위반하면 퇴학 처분이야,"If you violate research ethics at school, you face expulsion.",Breaching academic integrity rules means expulsion.,연구 윤리,violate = breach = 위반하다 / expulsion = 퇴학,대학원
교수님 수업에서 매번 성찰 일지를 써야 해,I have to write a reflection journal for every class with this professor.,The prof requires a reflective log after each session.,과제,reflection journal = reflective log = 성찰 일지,과제
영어 통번역 대학원 가고 싶어,I want to go to a graduate school for English interpretation and translation.,I'm aiming for a master's in English translation and interpreting.,대학원,interpretation = 통역 / translation = 번역,대학원
그룹 스터디에서 역할을 나눠야 효율적이야,Dividing roles in a study group makes it more efficient.,Study groups are more productive when everyone has an assigned role.,그룹스터디,dividing roles = 역할 분담 / efficient = productive = 효율적인,그룹스터디
시험 전날에는 일찍 자는 게 좋아,"It's better to go to bed early the night before an exam.",Getting a good night's sleep before a test is more helpful than cramming.,시험 준비,go to bed early = 일찍 자다 / good night's sleep = 충분한 수면,시험
교수님이 중간고사 범위를 반으로 줄여줬어,The professor cut the midterm coverage in half.,The prof halved the scope of the midterm.,시험 범위,cut in half = halved = 반으로 줄이다,시험
학교 의료실에서 건강 검진 받았어,I got a health check-up at the school clinic.,I had my physical at the campus health center.,학교 시설,health check-up = physical = 건강 검진,수업
이번에 대학 졸업식 총대 맡게 됐어,I was chosen as the valedictorian for graduation.,I got picked to be the graduation representative.,졸업,valedictorian = graduation representative = 총대,수업
시험 볼 때 계산기 쓸 수 있어?,Can we use a calculator during the exam?,Are calculators permitted on the test?,시험 규정,calculator = 계산기 / permitted = 허용된,시험
학교에서 영어 연극 동아리에 참여하고 있어,I'm part of the English theater club at school.,I participate in the campus English drama group.,동아리,theater club = drama group = 연극 동아리,영어학습
해외 학회 참석하려면 학교 지원금 신청해야 해,You need to apply for school funding to attend an overseas conference.,To go to an international conference you have to request university travel grants.,학회,school funding = university travel grants = 학교 지원금,논문
이번 학기에 인턴십이 필수야,An internship is mandatory this semester.,We have a required internship component this term.,인턴십,mandatory = required = 필수인 / internship = 인턴십,취업준비
교수님이 학술지 논문 리뷰 과제를 줬어,The professor assigned a journal article review as homework.,We have to write a critique of a scholarly journal paper.,과제,journal article review = 학술지 논문 리뷰,논문
이 수업은 절대평가라 경쟁이 덜해,"This class uses absolute grading, so there's less competition.",Since it's not curved there's less rivalry in this course.,성적,absolute grading = 절대평가 / less competition = 경쟁이 덜한,수업
영어 에세이 쓸 때 개요부터 작성해,"When writing an English essay, start with an outline.",Always draft an outline before writing your English paper.,작문,outline = 개요 / draft = 작성하다,영어학습
교수님이 논문 제출 양식을 바꿨대,The professor changed the paper submission format.,Apparently the prof updated the thesis submission template.,논문,submission format = 제출 양식,논문
학교에서 동아리 박람회가 있어,There's a club fair at school.,The university is hosting a student organization expo.,학교 행사,club fair = student organization expo = 동아리 박람회,수업
시험 문제를 풀 때 어려운 거부터 풀면 안 돼,"Don't start with the hard questions on the exam.",Tackle easy questions first on the test instead of going for the tough ones.,시험 팁,start with = ~부터 시작하다 / tackle = 풀다,시험
유학 후에 현지 취업을 생각하고 있어,I'm considering working locally after studying abroad.,I might look for a job in the country I study in after graduation.,유학 후,work locally = 현지 취업 / after studying abroad = 유학 후,유학
토익 스피킹 점수도 같이 준비해야 해,I also need to prepare for the TOEIC Speaking test.,I have to study for the TOEIC Speaking exam too.,자격증,TOEIC Speaking = 토익 스피킹,자격증
수업에서 발표 평가 기준이 뭐야?,What's the grading rubric for presentations in this class?,What criteria does the professor use to grade our talks?,발표 평가,grading rubric = 평가 기준 / criteria = 기준,발표
학교에서 라이팅 센터 운영해,The school runs a writing center.,There's a writing lab available on campus.,학교 지원,writing center = writing lab = 라이팅 센터,영어학습
학기 중에 학교를 옮길 수 있을까?,Can I transfer to another school mid-semester?,Is it possible to switch universities during the term?,편입,transfer = switch = 옮기다 / mid-semester = 학기 중에,수업
연구실 선배가 실험 방법 알려줬어,A senior in the lab taught me the experimental method.,My lab mate showed me how to run the experiment.,실험,experimental method = 실험 방법 / lab mate = 연구실 동료,대학원
시험 치르기 전에 심호흡 하면 도움 돼,Taking deep breaths before an exam helps.,Deep breathing before a test can calm your nerves.,시험 준비,deep breaths = 심호흡 / calm nerves = 긴장을 풀다,시험
논문 작성 시 표절 방지 소프트웨어 써야 해,You need to use plagiarism detection software when writing your paper.,Run your thesis through anti-plagiarism tools before submitting.,논문,plagiarism detection software = 표절 방지 소프트웨어,논문
수업 끝나고 선배한테 정리 노트 받았어,I got organized notes from a senior after class.,An upperclassman shared their neat study notes with me after the lecture.,필기 공유,organized notes = neat study notes = 정리 노트,수업
이번에 교수님이 특별 세미나 열어,The professor is holding a special seminar this time.,There's a guest seminar being organized by the prof.,세미나,special seminar = guest seminar = 특별 세미나,수업
공부할 때 타이머 설정해두면 좋아,Setting a timer while studying is helpful.,Using a study timer improves productivity.,공부법,set a timer = 타이머를 설정하다 / productivity = 생산성,독학
학교에서 영어 스피치 코칭 받을 수 있어,You can get English speech coaching at school.,The campus offers English public speaking coaching.,학교 프로그램,speech coaching = public speaking coaching = 스피치 코칭,영어학습
시험지 한 장에 앞뒤로 문제가 있어,There are questions on both sides of the test paper.,The exam is printed front and back.,시험,both sides = front and back = 앞뒤로,시험
학교 학술지에 논문 실렸어,My paper was published in the school's academic journal.,My article made it into the university's scholarly publication.,논문 게재,published = 게재된 / academic journal = scholarly publication = 학술지,논문
이번 학기에 수업 하나를 더 추가하고 싶어,I want to add one more class this semester.,I'm thinking about picking up an extra course this term.,수강,add a class = pick up a course = 수업을 추가하다,수업
교수님이 에세이 주제를 세 개 중에서 고르래,The professor said to choose from three essay topics.,We get to pick one of three topics for the essay.,과제,choose from = pick one of = 고르다,과제
학교에서 학기말 포상이 있어,There are end-of-semester awards at school.,The university gives out academic honors at the end of term.,학교 행사,end-of-semester awards = academic honors = 학기말 포상,수업
유학 준비할 때 추천서가 중요해,Recommendation letters are important when preparing to study abroad.,Letters of reference matter a lot for study abroad applications.,유학 서류,recommendation letters = letters of reference = 추천서,유학
독해 속도를 올려야 시험 시간 안에 끝낼 수 있어,"You need to increase your reading speed to finish the exam in time.",Improving your reading pace is key to completing tests before time runs out.,독해,reading speed = reading pace = 독해 속도,영어학습
학교 셔틀버스 놓쳐서 수업에 늦었어,I missed the campus shuttle and was late to class.,I was tardy because I missed the school bus.,학교 생활,missed the shuttle = 셔틀을 놓치다 / tardy = late = 늦은,수업
기말 프로젝트 결과물이 기대 이상이야,The final project outcome exceeded my expectations.,Our end-of-term project turned out better than I hoped.,프로젝트,exceeded expectations = 기대 이상인,과제
영어 리딩은 꾸준히 해야 실력이 늘어,"You have to practice reading consistently for your skills to improve.",Consistent reading practice is the only way to get better at English.,영어 읽기,consistent = 꾸준한 / improve = 실력이 늘다,영어학습
수업 시간에 모르는 게 있으면 바로 질문해,"If you don't understand something in class, ask right away.",Don't hesitate to raise your hand if you're confused during lecture.,수업 참여,ask right away = 바로 질문하다 / don't hesitate = 주저하지 마,수업
학기말에 교수님 평가가 평균 이상이었어,My professor's rating was above average at the end of the semester.,The prof got better-than-average evaluations this term.,수업 평가,above average = 평균 이상 / rating = evaluation = 평가,수업
연구실에서 실험 결과가 안 나와서 답답해,"I'm frustrated because I'm not getting results in the lab.",The experiment isn't yielding results and it's driving me crazy.,연구,not getting results = 결과가 안 나오다 / frustrated = 답답한,대학원
이번 주 저녁 스터디 가능해?,Are you free for an evening study session this week?,Can we do an after-dinner study group this week?,그룹스터디,evening study session = 저녁 스터디,그룹스터디
교수님이 시험에 나올 핵심 키워드를 알려줬어,The professor shared the key terms that will be on the exam.,The prof dropped the main keywords to expect on the test.,시험 준비,key terms = keywords = 핵심 키워드,시험
학교 도서관에서 논문 검색 서비스 이용했어,I used the paper search service at the school library.,I accessed the research paper lookup system at the library.,논문 검색,paper search service = research lookup = 논문 검색 서비스,도서관
영어 뉴스 기사 읽기로 독해 연습하고 있어,I'm practicing reading comprehension by reading English news articles.,I work on my reading skills through English news stories.,독해 연습,reading comprehension = 독해 / news articles = 뉴스 기사,영어학습
학교에서 취업 면접 모의 연습 해줘,The school offers mock job interview practice.,There's interview simulation training available on campus.,취업 준비,mock interview = interview simulation = 모의 면접,취업준비
교수님이 레포트를 학술 형식으로 써오래,The professor wants the report written in academic format.,The prof requires our paper to follow scholarly writing conventions.,과제,academic format = scholarly format = 학술 형식,과제
이번에 교내 토론 대회에서 입상했어,I placed in the campus debate competition.,I won a prize at the school's debate tournament.,대회,placed = won a prize = 입상하다 / debate competition = 토론 대회,토론
학교에서 교환학생 경험 발표회가 있어,There's an exchange student experience sharing session at school.,The university is hosting a presentation about study abroad experiences.,유학,experience sharing session = 경험 발표회,유학
영어 일상 회화와 비즈니스 영어는 달라,Everyday English conversation is different from business English.,Casual English and corporate English have different registers.,영어 학습,everyday conversation = casual English / business English = 비즈니스 영어,회화연습
이번 과제에서 차트 만들어야 하는데 엑셀로 해도 돼?,I need to make charts for this assignment—can I use Excel?,Is it okay to create the graphs in Excel for this homework?,과제,charts = graphs = 차트 / Excel = 엑셀,과제
시험 문제 유출되면 재시험 봐야 해,"If exam questions get leaked, we have to retake the test.",Leaked test questions mean everyone gets a do-over.,시험 규정,leaked = 유출된 / retake = do-over = 재시험,시험
학교에서 무료 심리 상담 서비스가 있어,The school offers free psychological counseling services.,There's complimentary mental health support on campus.,학교 지원,psychological counseling = mental health support = 심리 상담,수업
유학 비자 인터뷰 준비 다 했어?,Are you all prepared for the study visa interview?,Is your student visa interview prep done?,유학 서류,visa interview = 비자 인터뷰,유학
시험 후에 성적 확인하는 게 무서워,I'm scared to check my grades after the exam.,I dread looking at my results after a test.,시험 후,scared = dread = 무서운 / check grades = 성적 확인,시험
학교 근처 독서실에서 밤새 공부했어,I studied all night at the reading room near school.,I pulled an all-nighter at the study hall by campus.,공부,reading room = study hall = 독서실 / all night = 밤새,독학
영어 수업에서 롤플레이 하면 회화 연습에 좋아,Role-playing in English class is great for conversation practice.,Acting out scenarios in English helps with speaking skills.,회화 수업,role-playing = 롤플레이 / scenario = 상황,회화연습
학교 교수학습센터에서 학습법 워크숍 해,The teaching and learning center at school runs study skills workshops.,The campus CTL offers workshops on how to study effectively.,학교 프로그램,teaching and learning center = 교수학습센터 / study skills = 학습법,수업
이번 과제는 에세이 5000자 이상이야,"This assignment requires an essay of at least 5,000 characters.",The paper has to be a minimum of five thousand characters.,과제 요건,at least = minimum = 이상 / characters = 글자,과제
교수님이 시험 전에 리뷰 세션 해준대,The professor is holding a review session before the exam.,The prof is doing a test prep review class.,시험 준비,review session = 리뷰 세션 / test prep = 시험 준비,시험
졸업 후에 석사 바로 갈 거야 취업할 거야?,Are you going straight to a master's after graduation or getting a job?,Will you pursue grad school or enter the workforce right after college?,진로,master's = 석사 / enter the workforce = 취업하다,진로
학교에서 인공지능 전공이 새로 생겼어,A new AI major was introduced at our school.,The university just launched an artificial intelligence program.,전공,AI major = 인공지능 전공 / introduced = launched = 새로 생긴,수업
이 참고서 진짜 도움 된다,This reference book is really helpful.,This study guide is seriously useful.,교재,reference book = study guide = 참고서,독학
교수님이 출석 대리하면 F 준다고 했어,The professor said proxy attendance will result in an F.,The prof warned that having someone else attend for you means automatic failure.,출석,proxy attendance = 대리 출석 / result in = ~에 결과하다,수업
학교에서 졸업 논문 발표회 일정 나왔어,The schedule for the graduation thesis presentation came out at school.,The university posted the dates for senior thesis defenses.,졸업,thesis presentation = 졸업 논문 발표 / schedule = 일정,논문
영어 숙어 테스트 내일인데 하나도 못 외웠어,"The English idiom test is tomorrow and I haven't memorized a single one.",I have an idiom quiz tomorrow and I'm totally blanking.,시험 걱정,idiom test = 숙어 테스트 / blanking = 못 외우다,단어
이 강의 과제 비중이 70%야,Assignments count for 70% of this course's grade.,Coursework makes up seventy percent of our total grade.,성적 비중,count for = make up = 비중을 차지하다,과제
교수님한테 연구 참여 기회를 얻었어,I got a chance to participate in the professor's research.,The prof gave me an opportunity to join their research project.,연구,participate in research = 연구에 참여하다,대학원
학교에서 영어 회화 파트너 매칭 프로그램이 있어,The school has an English conversation partner matching program.,There's a language exchange matching service on campus.,회화,conversation partner = language exchange partner = 회화 파트너,회화연습
도서관에서 빌린 책 연장 신청 했어,I renewed the book I borrowed from the library.,I extended the loan period for my library book.,도서관,renewed = extended = 연장하다 / loan period = 대출 기간,도서관
시험 볼 때 검은 펜만 써야 해,You can only use a black pen on the exam.,The test requires writing in black ink only.,시험 규정,black pen = 검은 펜 / only = ~만,시험
학교 앞 인쇄소에서 논문 제본 했어,I had my thesis bound at the print shop near campus.,I got my dissertation spiral-bound at the copy center by school.,논문 제출,bound = spiral-bound = 제본하다 / print shop = copy center = 인쇄소,논문
요즘 유튜브로 영어 공부하는 사람 많아,A lot of people study English through YouTube these days.,Tons of people learn English using YouTube videos nowadays.,영어 학습,YouTube = 유튜브 / study English = 영어 공부하다,영어학습
교수님이 시험 후에 해설 수업 해줘,The professor does a post-exam review class.,The prof goes over the test answers in a follow-up lecture.,시험 후,post-exam review = 시험 해설 수업,시험
학교에서 국제학생 교류 행사 해,The school holds international student exchange events.,There's a global student mixer on campus.,학교 행사,international student exchange = 국제학생 교류 / mixer = 교류 행사,유학
학교에서 코딩 테스트 대비반을 운영해,The school runs a coding test preparation class.,There's an algorithm test prep course available at the university.,취업 준비,coding test = 코딩 테스트 / preparation class = 대비반,취업준비
교수님이 강의노트 인쇄본 나눠줬어,The professor handed out printed lecture notes.,The prof distributed hardcopy class materials.,수업 자료,printed lecture notes = hardcopy = 인쇄본 / hand out = distribute = 나눠주다,수업
이번에 성적 장학금 받을 수 있을 것 같아,I think I might qualify for a merit scholarship this time.,I'm on track to earn an academic performance scholarship.,장학금,merit scholarship = academic performance scholarship = 성적 장학금,수업
학교에서 어학 능력 시험을 무료로 볼 수 있어,You can take language proficiency exams for free at school.,The university offers complimentary language tests.,자격증,language proficiency exam = 어학 능력 시험,자격증
