korean,english,alt,situation,note,category
어학연수 학교에서 레벨 테스트 봤어,I took a placement test at the language school.,The language institute administered a level assessment exam.,어학연수,placement test = level assessment = 레벨 테스트,어학연수
동아리 페스티벌에서 부스 운영해,We're running a booth at the club festival.,Our org is operating a stand at the student club fair.,동아리,running a booth = operating a stand = 부스 운영하다 / festival = fair = 페스티벌,동아리
학생회에서 학교 측과 간담회 했어,The student council had a dialogue session with the school administration.,Student government held a roundtable with the university officials.,학생회,dialogue session = roundtable = 간담회 / school administration = university officials = 학교 측,학생회
인턴 수료증을 이력서에 넣을 거야,I'm going to include my internship certificate on my resume.,I'll add the intern completion document to my CV.,인턴,certificate = completion document = 수료증 / resume = CV = 이력서,인턴
다독보다 정독이 효과적일 때도 있어,Sometimes intensive reading is more effective than extensive reading.,Close reading can beat skimming through many books in some cases.,독서,intensive reading = close reading = 정독 / extensive reading = 다독,독서
강의 슬라이드를 프린트해서 필기해,I print out the lecture slides and take notes on them.,I get hard copies of the class slides to annotate during lectures.,필기법,print out = get hard copies = 프린트하다 / annotate = 필기하다,필기법
벼락치기보다 꾸준히 하는 게 낫지,Consistent studying beats cramming.,Steady daily review is better than last-minute cramming.,시간관리,consistent = steady daily = 꾸준한 / cramming = 벼락치기,시간관리
계절학기 들으면 빨리 졸업할 수 있어,Taking summer courses lets you graduate early.,Enrolling in intersession classes can accelerate your degree completion.,학점관리,summer courses = intersession classes = 계절학기 / graduate early = accelerate degree = 빨리 졸업,학점관리
공동 연구 논문은 저자 순서가 중요해,Author order matters in collaborative research papers.,The sequence of listed authors is significant in joint publications.,연구,author order = sequence of listed authors = 저자 순서 / collaborative = joint = 공동,연구
온라인 강의 플랫폼에서 수강평 확인해 봐,Check the course reviews on the online lecture platform.,Look at the student ratings on the e-learning site before enrolling.,온라인강의,course reviews = student ratings = 수강평 / platform = site = 플랫폼,온라인강의
발표할 때 시간 초과하면 감점이야,"If you go over time during your presentation, you lose points.",Exceeding the time limit in your talk results in a mark deduction.,발표,go over time = exceed time limit = 시간 초과 / lose points = mark deduction = 감점,발표
논문에서 방법론 섹션을 상세히 써야 해,You need to write the methodology section of your thesis in detail.,The methods portion of your paper should be thoroughly described.,논문,methodology section = methods portion = 방법론 / in detail = thoroughly = 상세히,논문
소득 분위에 따라 장학금 금액이 달라,Scholarship amounts vary based on your income bracket.,The financial aid sum depends on your household income tier.,장학금,income bracket = income tier = 소득 분위 / vary = depends = 달라지다,장학금
프레젠테이션 시작할 때 아이스브레이킹 해,Start your presentation with an icebreaker.,Open your talk with something to break the ice.,발표,icebreaker = break the ice = 아이스브레이킹,발표
논문 초안을 지도교수님께 먼저 보여드려,Show the first draft of your thesis to your advisor first.,Submit the initial manuscript to your supervisor before anyone else.,논문,first draft = initial manuscript = 초안 / advisor = supervisor = 지도교수,논문
장학금 유지 조건으로 사회봉사 시간이 필요해,Community service hours are required to maintain the scholarship.,You need volunteer hours as a condition for keeping your scholarship.,장학금,community service = volunteer hours = 사회봉사 / maintain = keeping = 유지,장학금
발표 도중에 질문 받으면 당황하지 마,Don't panic if you get questions during your presentation.,Stay calm when the audience throws questions at you mid-talk.,발표,don't panic = stay calm = 당황하지 마 / mid-talk = 도중에,발표
논문 주제가 너무 넓으면 좁혀야 해,"If your thesis topic is too broad, you need to narrow it down.",A paper subject that's too wide needs to be focused more tightly.,논문,too broad = too wide = 너무 넓은 / narrow down = focus tightly = 좁히다,논문
외국인 유학생 전용 장학금이 있어,There are scholarships exclusively for international students.,Special financial aid exists just for foreign exchange students.,장학금,exclusively = just for = 전용 / international students = foreign exchange students = 외국인 유학생,장학금
발표 자료에 애니메이션 너무 많이 넣지 마,Don't put too many animations in your presentation.,Avoid overloading your slides with transition effects.,발표,animations = transition effects = 애니메이션 / too many = overloading = 너무 많이,발표
논문 각주와 미주 차이를 알아야 해,You need to know the difference between footnotes and endnotes in a paper.,Understanding the distinction between bottom-of-page notes and end-of-document notes is important.,논문,footnotes = 각주 / endnotes = 미주,논문
장학금 수혜자 발표가 내일이야,The scholarship recipients will be announced tomorrow.,The financial aid award list comes out tomorrow.,장학금,recipients = award list = 수혜자 / announced = comes out = 발표,장학금
수업 시간에 적극적으로 참여하면 성적에 도움 돼,Actively participating in class helps your grades.,Engaging in class discussions can boost your academic performance.,수업,actively participating = engaging = 적극적으로 참여하다,수업
중간고사 성적이 기대보다 낮았어,My midterm grades were lower than I expected.,I scored below expectations on the mid-semester exams.,시험,lower than expected = below expectations = 기대보다 낮은,시험
혼자 공부할 때 목표를 구체적으로 세워,Set specific goals when studying on your own.,Be concrete about your objectives during self-study sessions.,독학,specific goals = concrete objectives = 구체적인 목표,독학
인강 들을 때 정지하면서 필기해,Pause and take notes while watching online lectures.,Hit pause during e-lectures to jot things down.,온라인강의,pause = hit pause = 정지하다 / take notes = jot down = 필기하다,온라인강의
도서관 열람실이 24시간 운영해,The library reading room is open 24 hours.,The study hall operates around the clock.,도서관,reading room = study hall = 열람실 / 24 hours = around the clock = 24시간,도서관
과제 분량이 너무 많아서 우선순위를 정해야 해,"There are too many assignments, so I need to set priorities.",With this overwhelming workload I have to triage my homework.,과제,set priorities = triage = 우선순위를 정하다 / overwhelming = 너무 많은,과제
교환학생 경험을 자기소개서에 써,Write about your exchange student experience in your personal statement.,Include your exchange program experience in your cover letter.,교환학생,personal statement = cover letter = 자기소개서 / experience = 경험,교환학생
AI 이미지 생성 도구로 발표 자료 만들어,I create presentation materials using AI image generation tools.,I use AI art generators to make visuals for my slides.,AI활용학습,AI image generation = AI art generators = AI 이미지 생성 / presentation materials = visuals = 발표 자료,AI활용학습
자격증 취득하면 자기계발에 도움이 돼,Earning certifications contributes to personal development.,Getting licensed helps with self-improvement.,자격증,certifications = 자격증 / personal development = self-improvement = 자기계발,자격증
대학원 수업은 학부보다 깊이가 있어,Graduate classes have more depth than undergraduate ones.,Grad-level coursework goes deeper than undergrad material.,대학원,depth = 깊이 / graduate = grad-level = 대학원,대학원
과외 학생한테 맞는 교재를 골라야 해,You need to choose the right textbook for your tutee.,Selecting appropriate study material for your student is essential.,튜터링,textbook = study material = 교재 / tutee = student = 과외 학생,튜터링
어학연수 끝나고 수료증 받았어,I received a completion certificate after finishing my language program.,I got a course certificate when my language study abroad ended.,어학연수,completion certificate = course certificate = 수료증,어학연수
동아리 활동 내역을 포트폴리오에 넣어,Include your club activity record in your portfolio.,Add your student organization involvement to your portfolio.,동아리,activity record = involvement = 활동 내역 / include = add = 넣다,동아리
학생회에서 학칙 개정 건의했어,The student council proposed a revision to school regulations.,Student government submitted a request to amend the university bylaws.,학생회,revision = amendment = 개정 / school regulations = university bylaws = 학칙,학생회
인턴 기간 연장하고 싶어,I want to extend my internship period.,I'd like to prolong my time as an intern.,인턴,extend = prolong = 연장하다 / period = time = 기간,인턴
전공 서적 영어 원서로 읽으면 실력 늘어,Reading major textbooks in the original English improves your skills.,Going through your field's books in English boosts both language and subject knowledge.,독서,original English = 영어 원서 / improves = boosts = 실력이 늘다,독서
플래시 카드 만들어서 단어 외워,I memorize vocabulary by making flashcards.,I use flashcards to drill new words into my head.,필기법,flashcards = 플래시 카드 / memorize = drill = 외우다,필기법
공부하다가 번아웃 오면 쉬어야 해,"If you hit burnout while studying, you need to rest.",When academic burnout strikes take a proper break.,시간관리,burnout = 번아웃 / rest = take a break = 쉬다,시간관리
수강 취소하면 학점에 W로 표시돼,Withdrawing from a course shows up as a W on your transcript.,Dropping a class after the deadline leaves a W on your academic record.,학점관리,withdrawing = dropping = 수강 취소 / transcript = academic record = 성적표,학점관리
실험 도구 세팅하는 데 시간이 오래 걸려,Setting up the lab equipment takes a long time.,It's time-consuming to prepare the experimental apparatus.,연구,lab equipment = experimental apparatus = 실험 도구 / setting up = 세팅하다,연구
토론 수업에서 반박하는 연습을 많이 해,I practice rebutting a lot in discussion classes.,Debate-style courses give you plenty of practice forming counterarguments.,수업,rebutting = forming counterarguments = 반박하다 / discussion class = debate-style course = 토론 수업,수업
기말고사 범위가 중간고사 이후부터야,The final exam covers everything after the midterm.,Finals only include material from post-midterm onward.,시험,covers = includes = 범위 / after midterm = post-midterm = 중간고사 이후,시험
자기 전에 10분만 복습해도 효과 있어,Even just 10 minutes of review before bed is effective.,A quick ten-minute review session at bedtime does wonders.,독학,review = 복습 / before bed = at bedtime = 자기 전,독학
인강 교수님이 설명을 너무 잘해서 빠져들어,The online instructor explains so well that I get absorbed.,The e-lecture professor is so engaging I can't look away.,온라인강의,absorbed = engaging = 빠져들다 / explains well = 설명을 잘하다,온라인강의
도서관 상호 대차 서비스 이용해 봐,Try the interlibrary loan service at the library.,Use the library's cross-branch lending to get books from other locations.,도서관,interlibrary loan = cross-branch lending = 상호 대차,도서관
과제에 출처 표기 안 하면 감점이야,"If you don't cite your sources on the assignment, you lose points.",Failure to attribute references in your homework results in a grade penalty.,과제,cite sources = attribute references = 출처 표기 / lose points = grade penalty = 감점,과제
교환학생 기간이 보통 한 학기에서 일 년이야,The exchange student period is typically one semester to one year.,Exchange programs usually last anywhere from a semester to a full academic year.,교환학생,typically = usually = 보통 / one semester to one year = 한 학기에서 일 년,교환학생
AI 음성 인식으로 강의 자동 필기해,I auto-transcribe lectures using AI speech recognition.,AI voice-to-text handles my lecture note-taking automatically.,AI활용학습,speech recognition = voice-to-text = 음성 인식 / auto-transcribe = 자동 필기,AI활용학습
자격증 시험 접수비가 꽤 비싸,The registration fee for certification exams is quite expensive.,Licensing test sign-up fees are pretty steep.,자격증,registration fee = sign-up fees = 접수비 / expensive = steep = 비싼,자격증
대학원 학위 논문 제출 마감이 다가와,The graduate thesis submission deadline is approaching.,The due date for turning in my grad school dissertation is coming up.,대학원,submission deadline = due date = 제출 마감 / approaching = coming up = 다가오다,대학원
과외할 때 학생 수준에 맞춰서 가르쳐,Adjust your teaching to the student's level when tutoring.,Tailor your instruction to the tutee's proficiency during private lessons.,튜터링,adjust = tailor = 맞추다 / level = proficiency = 수준,튜터링
어학연수 중에 현지 대학 수업 청강했어,I audited a local university class during my language program.,I sat in on a native college lecture while on my language study abroad.,어학연수,audited = sat in on = 청강하다 / local university = native college = 현지 대학,어학연수
동아리 선배가 멘토가 되어줬어,A club senior became my mentor.,An upperclassman in my student org took me under their wing.,동아리,mentor = 멘토 / took under their wing = 멘토가 되다,동아리
학생회에서 학생 복지 설문조사 했어,The student council conducted a student welfare survey.,Student government ran a quality-of-life poll for the student body.,학생회,survey = poll = 설문조사 / student welfare = quality of life = 학생 복지,학생회
인턴 끝나고 회고 보고서 써야 해,I need to write a reflection report after my internship.,A post-internship retrospective write-up is required.,인턴,reflection report = retrospective write-up = 회고 보고서,인턴
책 읽을 때 목차부터 훑어봐,Skim the table of contents first when reading a book.,Start by scanning the TOC before diving into the book.,독서,table of contents = TOC = 목차 / skim = scan = 훑어보다,독서
노트 정리할 때 제목이랑 날짜 꼭 써,Always write the title and date when organizing your notes.,Make sure to label each set of notes with a heading and the date.,필기법,title = heading = 제목 / date = 날짜 / organizing = 정리하다,필기법
주간 계획이랑 일간 계획 둘 다 세워,Make both weekly and daily plans.,Set up a weekly plan and break it down into daily goals.,시간관리,weekly plan = 주간 계획 / daily plan = daily goals = 일간 계획,시간관리
평점 4.0 이상이면 졸업 우수상 받아,"If your GPA is 4.0 or above, you get the graduation excellence award.",A 4.0-plus GPA earns you the outstanding graduate distinction.,학점관리,GPA = 평점 / graduation excellence award = outstanding graduate distinction = 졸업 우수상,학점관리
논문 투고 후에 심사 기간이 보통 3개월이야,"After submitting a paper, the review period is usually about three months.",Peer review typically takes around three months after manuscript submission.,연구,review period = peer review = 심사 기간 / submission = 투고,연구
온라인 시험 감독 프로그램이 카메라를 계속 켜놔,The online proctoring software keeps the camera on the whole time.,The digital exam surveillance tool requires your webcam to stay active.,온라인강의,proctoring software = surveillance tool = 감독 프로그램 / camera = webcam = 카메라,온라인강의
교수님한테 과제 피드백 메일 보냈어,I sent the professor an email asking for assignment feedback.,I emailed the prof requesting comments on my homework.,과제,feedback = comments = 피드백 / sent email = emailed = 메일 보내다,과제
유학 가서 독립심이 많이 길러졌어,Studying abroad really developed my independence.,Living overseas for school built up my self-reliance a lot.,유학,independence = self-reliance = 독립심 / developed = built up = 길러지다,유학
시험 전날 새로운 내용 공부하지 마,Don't study new material the night before the exam.,Avoid learning fresh content on the eve of the test.,시험,new material = fresh content = 새로운 내용 / night before = eve of = 전날,시험
타입스크립트 배우면 자바스크립트보다 에러가 줄어,Learning TypeScript reduces errors compared to JavaScript.,TypeScript cuts down on bugs relative to plain JavaScript.,코딩,reduces errors = cuts down on bugs = 에러가 줄다,코딩
스터디 모임 장소를 카페로 바꾸자,Let's change the study group meeting place to a cafe.,How about switching our study circle venue to a coffee shop?,스터디그룹,meeting place = venue = 장소 / change = switch = 바꾸다,스터디그룹
자격증 합격률이 30%밖에 안 돼,The certification pass rate is only 30%.,Just thirty percent of test-takers clear the licensing exam.,자격증,pass rate = 합격률 / only = just = 밖에 안,자격증
대학원에서 조교 하면서 연구도 해,I do research while working as a teaching assistant in grad school.,In graduate school I juggle TA duties and my own research.,대학원,teaching assistant = TA = 조교 / juggle = 하면서 = 동시에 하다,대학원
과외 수업 후에 복습 자료 보내줘,Send review materials after the tutoring session.,Share study-review resources with me following the private lesson.,튜터링,review materials = study-review resources = 복습 자료 / send = share = 보내다,튜터링
어학연수 학교 위치가 도심이라 교통이 편해,My language school is located downtown so transportation is convenient.,The central location of my language institute makes getting around easy.,어학연수,downtown = central location = 도심 / convenient = easy = 편한,어학연수
동아리에서 후배 육성 프로그램 운영해,Our club runs a mentorship program for junior members.,The student org has a development initiative for newer members.,동아리,mentorship program = development initiative = 육성 프로그램 / junior = newer = 후배,동아리
학생회에서 축제 기획안 제출했어,The student council submitted a festival planning proposal.,Student government turned in the campus fest event blueprint.,학생회,planning proposal = event blueprint = 기획안 / submitted = turned in = 제출하다,학생회
인턴 기간 동안 멘토가 많이 도와줬어,My mentor helped me a lot during my internship.,The assigned mentor was incredibly supportive throughout my intern stint.,인턴,mentor = 멘토 / helped a lot = incredibly supportive = 많이 도와주다,인턴
소설 읽으면 어휘력이 자연스럽게 늘어,Reading novels naturally expands your vocabulary.,Your word bank grows organically when you consume fiction.,독서,vocabulary = word bank = 어휘력 / naturally = organically = 자연스럽게,독서
필기 정리를 시험 전에 한 번 더 해,Reorganize your notes once more before the exam.,Do a final cleanup of your written notes ahead of the test.,필기법,reorganize = cleanup = 정리 / once more = 한 번 더,필기법
쉬는 시간에 스마트폰 안 보는 게 눈 건강에 좋아,Not looking at your phone during breaks is good for your eye health.,Giving your eyes a screen break during rest periods is beneficial.,시간관리,eye health = 눈 건강 / breaks = rest periods = 쉬는 시간,시간관리
선수 과목 이수 안 하면 수강 신청이 안 돼,"If you haven't completed the prerequisite, you can't register for the course.",Failing to clear the prereq blocks you from enrolling in the class.,학점관리,prerequisite = prereq = 선수 과목 / register = enroll = 수강 신청하다,학점관리
연구비 신청서 작성하는 게 복잡해,Writing a research grant application is complicated.,The process of filling out a funding proposal is cumbersome.,연구,research grant = funding proposal = 연구비 / complicated = cumbersome = 복잡한,연구
동영상 강의에 자막 기능 켜서 봐,Watch video lectures with the subtitle feature turned on.,Enable closed captions when viewing recorded course content.,온라인강의,subtitle feature = closed captions = 자막 기능 / turned on = enable = 켜다,온라인강의
과제 체크리스트 만들면 빠뜨리는 게 없어,Making an assignment checklist ensures you don't miss anything.,A homework to-do list prevents overlooking any tasks.,과제,checklist = to-do list = 체크리스트 / miss = overlook = 빠뜨리다,과제
유학 추천서를 교수님께 부탁드렸어,I asked my professor for a recommendation letter for studying abroad.,I requested a reference from my prof for my overseas application.,유학,recommendation letter = reference = 추천서 / asked = requested = 부탁하다,유학
시험 시간 배분을 잘 해야 해,You need to allocate your exam time wisely.,Proper time distribution during the test is crucial.,시험,allocate time = time distribution = 시간 배분 / wisely = properly = 잘,시험
머신러닝 기초부터 공부하고 있어,I'm studying machine learning from the basics.,I'm starting my ML studies from the ground up.,코딩,machine learning = ML = 머신러닝 / from the basics = from the ground up = 기초부터,코딩
스터디 그룹에서 서로 가르쳐주면 이해가 깊어져,Teaching each other in a study group deepens understanding.,Peer instruction within a study circle enhances comprehension.,스터디그룹,teaching each other = peer instruction = 서로 가르치다 / deepens = enhances = 깊어지다,스터디그룹
SQLD 자격증이 데이터 분석 취업에 유리해,An SQLD certification gives you an advantage for data analysis jobs.,Having an SQLD license helps land data analytics positions.,자격증,SQLD = SQL Developer / advantage = helps = 유리하다,자격증
대학원 연구실 배정받았어,I was assigned to a graduate research lab.,I got my lab placement in grad school.,대학원,assigned = got placement = 배정받다 / research lab = 연구실,대학원
과외 수업 진도가 학교보다 빨라,Private tutoring covers the material faster than school.,My tutoring sessions are ahead of the school curriculum.,튜터링,covers faster = ahead of = 빨라 / material = curriculum = 진도,튜터링
어학연수 기관 선택할 때 후기를 확인해,"Check reviews when choosing a language study abroad institution.",Look at testimonials before picking a language program provider.,어학연수,reviews = testimonials = 후기 / choosing = picking = 선택하다,어학연수
동아리 연합 행사에 참여했어,I participated in an inter-club event.,I took part in a joint student organization activity.,동아리,inter-club = joint = 연합 / event = activity = 행사,동아리
학생회에서 학생 편의시설 개선 요구했어,The student council demanded improvements to student amenities.,Student government pushed for upgrades to campus convenience facilities.,학생회,demanded improvements = pushed for upgrades = 개선 요구하다 / amenities = convenience facilities = 편의시설,학생회
인턴 업무 범위가 명확하지 않아,The scope of intern duties isn't clearly defined.,My internship responsibilities lack clear boundaries.,인턴,scope = responsibilities = 업무 범위 / clearly defined = clear boundaries = 명확한,인턴
독서 습관 들이려면 매일 같은 시간에 읽어,"To build a reading habit, read at the same time every day.",Reading at a consistent daily time helps establish the habit.,독서,reading habit = 독서 습관 / same time every day = consistent daily time = 매일 같은 시간,독서
수업 끝나자마자 복습하면 기억에 잘 남아,Reviewing right after class helps with retention.,Immediate post-class review locks the material in your memory.,필기법,right after class = immediate post-class = 수업 끝나자마자 / retention = locks in memory = 기억에 남다,필기법
공부와 휴식의 균형을 맞춰야 해,You need to balance study and rest.,Finding the right equilibrium between academics and downtime is essential.,시간관리,balance = equilibrium = 균형 / study = academics = 공부 / rest = downtime = 휴식,시간관리
최소 학점을 채우지 않으면 학사 경고야,"If you don't meet the minimum credits, you get an academic warning.",Falling below the required credit threshold triggers academic probation.,학점관리,minimum credits = required credit threshold = 최소 학점 / academic warning = academic probation = 학사 경고,학점관리
연구 결과를 포스터로 만들어서 발표해,Present your research results as a poster.,Display your findings in poster format at the conference.,연구,poster = 포스터 / present = display = 발표하다 / results = findings = 결과,연구
실시간 강의가 녹화 강의보다 질문하기 편해,It's easier to ask questions in live lectures than recorded ones.,Real-time classes are more interactive for Q&A than pre-recorded sessions.,온라인강의,live = real-time = 실시간 / easier to ask = more interactive = 질문하기 편한,온라인강의
교수님이 과제 제출 방식을 바꿨어,The professor changed the assignment submission method.,The prof switched up how we turn in our homework.,과제,submission method = how we turn in = 제출 방식 / changed = switched up = 바꾸다,과제
유학 생활에서 요리를 배우게 됐어,I ended up learning to cook during my time studying abroad.,Living overseas for school forced me to pick up cooking skills.,유학,learning to cook = pick up cooking skills = 요리를 배우다,유학
시험 볼 때 긴장하면 심호흡해,Take deep breaths if you get nervous during the exam.,Do some breathing exercises to calm your nerves during a test.,시험,deep breaths = breathing exercises = 심호흡 / nervous = calm nerves = 긴장,시험
도커 컨테이너로 개발 환경 세팅하는 법 배워,I'm learning how to set up development environments with Docker containers.,I'm picking up Docker containerization for dev environment configuration.,코딩,Docker containers = Docker containerization = 도커 컨테이너 / development environment = dev environment = 개발 환경,코딩
스터디 그룹에서 주제별로 분담해서 정리해,We divide topics and organize them in our study group.,Our study circle splits the material by subject and summarizes each part.,스터디그룹,divide topics = split material = 주제별 분담 / organize = summarize = 정리하다,스터디그룹
ADsP 자격증으로 데이터 분석 기초를 다져,Build a data analysis foundation with the ADsP certification.,The ADsP license helps establish your base in data analytics.,자격증,ADsP = Advanced Data Analytics Semi-Professional / foundation = base = 기초,자격증
대학원 논문 제안서 승인 받았어,My graduate thesis proposal was approved.,I got the green light on my grad school dissertation proposal.,대학원,proposal = 제안서 / approved = got the green light = 승인받다,대학원
과외 선생님한테 모의고사 문제 풀어달라고 했어,I asked my tutor to work through practice test problems with me.,I requested my private teacher to do mock exam questions together.,튜터링,practice test = mock exam = 모의고사 / work through = do together = 풀다,튜터링
어학연수 마지막 날에 수료식이 있어,There's a completion ceremony on the last day of the language program.,The language course ends with a graduation ceremony on the final day.,어학연수,completion ceremony = graduation ceremony = 수료식 / last day = final day = 마지막 날,어학연수
동아리 홍보물 디자인하고 있어,I'm designing promotional materials for the club.,I'm working on the marketing collateral for our student org.,동아리,promotional materials = marketing collateral = 홍보물 / designing = working on = 디자인하다,동아리
학생회에서 학교 시설 점검 요청했어,The student council requested an inspection of school facilities.,Student government asked for a campus infrastructure review.,학생회,inspection = review = 점검 / school facilities = campus infrastructure = 학교 시설,학생회
인턴 업무 중에 데이터 분석이 제일 재밌어,Data analysis is the most fun part of my intern work.,I enjoy the data analytics aspect of my internship the most.,인턴,data analysis = data analytics = 데이터 분석 / fun = enjoy = 재밌는,인턴
비문학 독서도 중요해,Reading non-fiction is important too.,Non-fiction reading is just as valuable as fiction.,독서,non-fiction = 비문학 / important = valuable = 중요한,독서
수업 중에 판서 내용을 사진으로 찍어,I take photos of the board notes during class.,I snap pictures of what the teacher writes on the whiteboard.,필기법,board notes = 판서 내용 / take photos = snap pictures = 사진 찍다,필기법
공부할 때 방해 요소를 최소화해,Minimize distractions when studying.,Cut out anything that can interrupt your focus while you study.,시간관리,distractions = things that interrupt = 방해 요소 / minimize = cut out = 최소화하다,시간관리
졸업 학점이 130학점이야,The graduation requirement is 130 credits.,You need a total of 130 credit hours to complete your degree.,학점관리,graduation requirement = 졸업 학점 / credit hours = 학점,학점관리
연구 방법론 수업이 논문 쓰는 데 도움이 많이 돼,The research methodology course helps a lot with writing papers.,Taking a methods class really pays off when composing your thesis.,연구,research methodology = methods = 연구 방법론 / helps = pays off = 도움이 되다,연구
실시간 채팅으로 질문하면 교수님이 바로 답해 줘,The professor responds immediately when you ask via live chat.,Real-time messaging gets you instant replies from the prof.,온라인강의,live chat = real-time messaging = 실시간 채팅 / immediately = instant = 바로,온라인강의
그룹 과제할 때 구글 드라이브로 공유해,We share files via Google Drive for group assignments.,Our team uses Google Drive for collaborative homework documents.,과제,Google Drive = 구글 드라이브 / share = collaborative = 공유하다,과제
유학 가기 전에 예방접종 맞아야 해,You need to get vaccinated before going to study abroad.,Immunizations are required prior to your overseas study program.,유학,vaccinated = immunizations = 예방접종 / required = 맞아야 하다,유학
시험 답안지에 연필 말고 볼펜으로 써,Use a ballpoint pen instead of a pencil on the answer sheet.,Write on the test answer form with a pen not a pencil.,시험,ballpoint pen = pen = 볼펜 / answer sheet = answer form = 답안지,시험
풀스택 개발자가 되려면 프론트랑 백 둘 다 배워야 해,You need to learn both front-end and back-end to become a full-stack developer.,Full-stack development requires proficiency in both client-side and server-side.,코딩,full-stack = 풀스택 / front-end = client-side = 프론트 / back-end = server-side = 백,코딩
스터디 그룹 탈퇴하고 싶은데 말하기 어려워,I want to leave the study group but it's hard to say.,I'm struggling to tell the group I want to drop out of the study circle.,스터디그룹,leave = drop out = 탈퇴하다 / hard to say = struggling to tell = 말하기 어려운,스터디그룹
전기기사 자격증 실기 준비 중이야,I'm preparing for the practical exam for the electrical engineer certification.,I'm prepping for the hands-on test for the electrician's license.,자격증,electrical engineer = 전기기사 / practical exam = hands-on test = 실기,자격증
대학원에서 학제간 연구가 트렌드야,Interdisciplinary research is trending in graduate school.,Cross-disciplinary studies are the current thing in grad programs.,대학원,interdisciplinary = cross-disciplinary = 학제간 / trending = current thing = 트렌드,대학원
과외할 때 칭찬을 많이 해주면 동기 부여가 돼,Giving lots of praise during tutoring motivates the student.,Frequent positive reinforcement in private lessons boosts the learner's drive.,튜터링,praise = positive reinforcement = 칭찬 / motivates = boosts drive = 동기 부여,튜터링
어학연수 비자 연장 신청했어,I applied for a visa extension for my language program.,I submitted a language study visa renewal request.,어학연수,visa extension = visa renewal = 비자 연장 / applied = submitted = 신청하다,어학연수
동아리 인수인계 서류 작성 중이야,I'm working on the club handover documents.,I'm filling out the transition paperwork for the student organization.,동아리,handover documents = transition paperwork = 인수인계 서류,동아리
학생회에서 동아리 지원금 배분했어,The student council distributed activity funds to clubs.,Student government allocated support grants to student organizations.,학생회,distributed = allocated = 배분하다 / activity funds = support grants = 지원금,학생회
인턴 마지막 날에 퇴사 절차 밟아야 해,You need to go through the offboarding process on your last day as an intern.,The exit procedures must be completed on your final intern day.,인턴,offboarding = exit procedures = 퇴사 절차 / last day = final day = 마지막 날,인턴
다양한 장르의 책을 읽어야 시야가 넓어져,Reading books from various genres broadens your perspective.,Consuming a wide range of literary genres expands your worldview.,독서,various genres = wide range of genres = 다양한 장르 / broadens perspective = expands worldview = 시야가 넓어지다,독서
수업 중에 질문하면 이해가 빨라져,Asking questions during class speeds up your understanding.,Raising queries in lectures accelerates comprehension.,수업,asking questions = raising queries = 질문하다 / speeds up = accelerates = 빨라지다,수업
시험 성적에 이의 신청할 수 있어,You can file a grade appeal on your exam results.,It's possible to contest your test scores.,시험,grade appeal = contest scores = 이의 신청,시험
암기 과목은 반복이 제일 중요해,Repetition is the most important thing for memorization subjects.,For rote-learning courses spaced repetition is everything.,독학,repetition = spaced repetition = 반복 / memorization = rote-learning = 암기,독학
온라인 강의 출석 인정 기준이 뭐야?,What are the criteria for attendance credit in online lectures?,How is participation counted for e-course attendance?,온라인강의,attendance credit = 출석 인정 / criteria = how is it counted = 기준,온라인강의
도서관에서 스터디룸 이용 시간 제한 있어,There's a time limit on study room usage at the library.,The library caps how long you can use the group study rooms.,도서관,time limit = caps = 시간 제한 / study room = 스터디룸,도서관
과제 제출 후에 수정할 수 있나?,Can I revise the assignment after submitting it?,Is it possible to make edits to the homework after turning it in?,과제,revise = make edits = 수정하다 / after submitting = after turning in = 제출 후,과제
교환학생 신청할 때 어학 성적 필요해?,Do you need language test scores when applying for an exchange?,Are proficiency exam results required for exchange program applications?,교환학생,language test scores = proficiency exam results = 어학 성적 / applying = applications = 신청,교환학생
AI 요약 기능으로 논문 빠르게 파악해,Use AI summarization to quickly grasp research papers.,AI-powered summaries let you get the gist of academic articles fast.,AI활용학습,AI summarization = AI-powered summaries = AI 요약 / quickly grasp = get the gist = 빠르게 파악하다,AI활용학습
자격증 공부할 때 기출문제가 제일 중요해,Past exam questions are the most important when studying for certifications.,Prior test papers are the single best resource for license exam prep.,자격증,past exam questions = prior test papers = 기출문제,자격증
대학원 입학 전에 연구실 방문해 봐,Visit the lab before entering graduate school.,Tour the research facility prior to starting your grad program.,대학원,visit = tour = 방문하다 / lab = research facility = 연구실,대학원
과외 취소는 하루 전에 미리 알려줘,Let me know at least a day in advance if you're canceling tutoring.,Give at least 24 hours notice for a tutoring session cancellation.,튜터링,at least a day in advance = 24 hours notice = 하루 전에 / canceling = cancellation = 취소,튜터링
어학연수 프로그램에 문화 체험도 포함돼,The language study abroad program includes cultural experiences.,Cultural immersion activities are part of the language course package.,어학연수,cultural experiences = cultural immersion activities = 문화 체험 / includes = part of = 포함되다,어학연수
동아리 모집 포스터 붙이러 가자,Let's go put up club recruitment posters.,Let's go hang the student org sign-up flyers.,동아리,recruitment posters = sign-up flyers = 모집 포스터 / put up = hang = 붙이다,동아리
학생회에서 학생 고충 처리 채널 만들었어,The student council created a student grievance channel.,Student government set up a complaint resolution system for students.,학생회,grievance channel = complaint resolution system = 고충 처리 채널,학생회
